chrom	chromStart	chromEnd	name	score	strand	length	GC
chr8	41668602	41882752	cp068270_41668603	382	.	214150	43.39
chr8	41882752	41999749	cp068270_41882753	623	.	116997	51.81
chr8	41999749	42071203	cp068270_41999750	520	.	71454	48.21
chr8	42071203	42101207	cp068270_42071204	397	.	30004	43.91
chr8	42101207	42190632	cp068270_42101208	570	.	89425	49.96
chr8	42190632	42325061	cp068270_42190633	243	.	134429	38.53
chr8	42325061	43090118	cp068270_42325062	423	.	765057	44.83
chr8	43090118	43447599	cp068270_43090119	345	.	357481	42.08
chr8	43447599	43483523	cp068270_43447600	503	.	35924	47.62
chr8	43483523	43520474	cp068270_43483524	95	.	36951	33.35
chr8	43520474	43807654	cp068270_43520475	264	.	287180	39.27
chr8	43807654	43846447	cp068270_43807655	725	.	38793	55.39
chr8	43846447	43950574	cp068270_43846448	179	.	104127	36.28
chr8	43950574	43980851	cp068270_43950575	290	.	30277	40.16
chr8	43980851	44156088	cp068270_43980852	207	.	175237	37.25
chr8	44156088	44186112	cp068270_44156089	248	.	30024	38.71
chr8	44186112	44243831	cp068270_44186113	181	.	57719	36.36
chr8	44243831	44335483	cp068270_44243832	268	.	91652	39.38
chr8	44335483	46163487	cp068270_44335484	260	.	1828004	39.10
chr8	46163487	46324954	cp068270_46163488	262	.	161467	39.20
chr8	46324954	46389491	cp068270_46324955	181	.	64537	36.35
chr8	46389491	46421212	cp068270_46389492	639	.	31721	52.38
chr8	46421212	46466938	cp068270_46421213	162	.	45726	35.70
chr8	46466938	46521345	cp068270_46466939	768	.	54407	56.89
chr8	46521345	46551365	cp068270_46521346	368	.	30020	42.90
chr8	46551365	46642197	cp068270_46551366	799	.	90832	57.98
chr8	46642197	46751440	cp068270_46642198	354	.	109243	42.40
chr8	46751440	46827267	cp068270_46751441	727	.	75827	55.46
chr8	46827267	46947328	cp068270_46827268	181	.	120061	36.34
chr8	46947328	48063508	cp068270_46947329	308	.	1116180	40.81
chr8	48063508	49094385	cp068270_48063509	385	.	1030877	43.50
chr8	49094385	49361694	cp068270_49094386	325	.	267309	41.38
chr8	49361694	49488867	cp068270_49361695	254	.	127173	38.91
chr8	49488867	50584272	cp068270_49488868	189	.	1095405	36.64
chr8	50584272	51643845	cp068270_50584273	158	.	1059573	35.56
chr8	51643845	52186182	cp068270_51643846	253	.	542337	38.87
chr8	52186182	52273907	cp068270_52186183	176	.	87725	36.18
chr8	52273907	53835394	cp068270_52273908	275	.	1561487	39.66
chr8	53835394	54830385	cp068270_53835395	330	.	994991	41.58
chr8	54830385	54871761	cp068270_54830386	467	.	41376	46.36
chr8	54871761	55426883	cp068270_54871762	234	.	555122	38.21
chr8	55426883	56989987	cp068270_55426884	308	.	1563104	40.80
chr8	56989987	57217399	cp068270_56989988	203	.	227412	37.12
chr8	57217399	57585013	cp068270_57217400	262	.	367614	39.19
chr8	57585013	57641586	cp068270_57585014	752	.	56573	56.35
chr8	57641586	57803446	cp068270_57641587	349	.	161860	42.22
chr8	57803446	59557649	cp068270_57803447	243	.	1754203	38.51
chr8	59557649	59975077	cp068270_59557650	195	.	417428	36.84
chr8	59975077	60292214	cp068270_59975078	141	.	317137	34.96
chr8	60292214	60630626	cp068270_60292215	215	.	338412	37.53
chr8	60630626	61216997	cp068270_60630627	305	.	586371	40.71
chr8	61216997	61263927	cp068270_61216998	198	.	46930	36.93
chr8	61263927	61478549	cp068270_61263928	391	.	214622	43.71
chr8	61478549	61590188	cp068270_61478550	332	.	111639	41.63
chr8	61590188	62275168	cp068270_61590189	258	.	684980	39.05
chr8	62275168	63270752	cp068270_62275169	200	.	995584	37.01
chr8	63270752	64002996	cp068270_63270753	262	.	732244	39.17
chr8	64002996	64793741	cp068270_64002997	169	.	790745	35.94
chr8	64793741	64910046	cp068270_64793742	289	.	116305	40.13
chr8	64910046	65695007	cp068270_64910047	217	.	784961	37.62
chr8	65695007	66004401	cp068270_65695008	271	.	309394	39.52
chr8	66004401	66148860	cp068270_66004402	335	.	144459	41.75
chr8	66148860	66355011	cp068270_66148861	235	.	206151	38.25
chr8	66355011	66853663	cp068270_66355012	313	.	498652	40.98
chr8	66853663	66980098	cp068270_66853664	410	.	126435	44.36
chr8	66980098	67038057	cp068270_66980099	175	.	57959	36.13
chr8	67038057	67494621	cp068270_67038058	305	.	456564	40.71
chr8	67494621	67733254	cp068270_67494622	211	.	238633	37.40
chr8	67733254	67829458	cp068270_67733255	345	.	96204	42.10
chr8	67829458	68232694	cp068270_67829459	288	.	403236	40.10
chr8	68232694	68418751	cp068270_68232695	250	.	186057	38.76
chr8	68418751	69708451	cp068270_68418752	196	.	1289700	36.86
chr8	69708451	70261398	cp068270_69708452	284	.	552947	39.97
chr8	70261398	70418677	cp068270_70261399	367	.	157279	42.86
chr8	70418677	70536868	cp068270_70418678	458	.	118191	46.04
chr8	70536868	70568183	cp068270_70536869	289	.	31315	40.12
chr8	70568183	73380174	cp068270_70568184	238	.	2811991	38.35
chr8	73380174	73722720	cp068270_73380175	316	.	342546	41.07
chr8	73722720	73901713	cp068270_73722721	392	.	178993	43.73
chr8	73901713	74159893	cp068270_73901714	195	.	258180	36.85
chr8	74159893	74769813	cp068270_74159894	319	.	609920	41.20
chr8	74769813	74847078	cp068270_74769814	236	.	77265	38.28
chr8	74847078	75922487	cp068270_74847079	190	.	1075409	36.65
chr8	75922487	77101298	cp068270_75922488	138	.	1178811	34.83
chr8	77101298	77557027	cp068270_77101299	197	.	455729	36.90
chr8	77557027	78215898	cp068270_77557028	108	.	658871	33.79
chr8	78215898	79174349	cp068270_78215899	147	.	958451	35.18
chr8	79174349	79712768	cp068270_79174350	170	.	538419	35.97
chr8	79712768	80097203	cp068270_79712769	214	.	384435	37.52
chr8	80097203	81609356	cp068270_80097204	313	.	1512153	40.97
chr8	81609356	82361966	cp068270_81609357	226	.	752610	37.93
chr8	82361966	82885106	cp068270_82361967	157	.	523140	35.50
chr8	82885106	83489725	cp068270_82885107	108	.	604619	33.78
chr8	83489725	85373837	cp068270_83489726	153	.	1884112	35.36
chr8	85373837	85586964	cp068270_85373838	199	.	213127	36.99
chr8	85586964	85737863	cp068270_85586965	295	.	150899	40.34
chr8	85737863	86080997	cp068270_85737864	226	.	343134	37.94
chr8	86080997	86955668	cp068270_86080998	493	.	874671	47.28
chr8	86955668	87816858	cp068270_86955669	231	.	861190	38.10
chr8	87816858	88034213	cp068270_87816859	163	.	217355	35.71
chr8	88034213	88239622	cp068270_88034214	225	.	205409	37.89
chr8	88239622	88661584	cp068270_88239623	132	.	421962	34.65
chr8	88661584	88981147	cp068270_88661585	167	.	319563	35.87
chr8	88981147	89151682	cp068270_88981148	217	.	170535	37.62
chr8	89151682	90566883	cp068270_89151683	154	.	1415201	35.42
chr8	90566883	93618160	cp068270_90566884	215	.	3051277	37.54
chr8	93618160	94240902	cp068270_93618161	169	.	622742	35.93
chr8	94240902	94454275	cp068270_94240903	240	.	213373	38.43
chr8	94454275	94880306	cp068270_94454276	288	.	426031	40.10
chr8	94880306	94943816	cp068270_94880307	204	.	63510	37.15
chr8	94943816	95435505	cp068270_94943817	356	.	491689	42.47
chr8	95435505	95518262	cp068270_95435506	219	.	82757	37.68
chr8	95518262	95563643	cp068270_95518263	133	.	45381	34.67
chr8	95563643	95644742	cp068270_95563644	251	.	81099	38.81
chr8	95644742	95688696	cp068270_95644743	282	.	43954	39.88
chr8	95688696	95768408	cp068270_95688697	414	.	79712	44.52
chr8	95768408	96018474	cp068270_95768409	293	.	250066	40.26
chr8	96018474	96585848	cp068270_96018475	357	.	567374	42.51
chr8	96585848	96837342	cp068270_96585849	221	.	251494	37.76
chr8	96837342	97268291	cp068270_96837343	269	.	430949	39.42
chr8	97268291	97299438	cp068270_97268292	518	.	31147	48.14
chr8	97299438	97786423	cp068270_97299439	334	.	486985	41.70
chr8	97786423	98289804	cp068270_97786424	228	.	503381	37.99
chr8	98289804	98405502	cp068270_98289805	401	.	115698	44.05
chr8	98405502	98855786	cp068270_98405503	325	.	450284	41.39
chr8	98855786	98902932	cp068270_98855787	503	.	47146	47.62
chr8	98902932	99190879	cp068270_98902933	411	.	287947	44.40
chr8	99190879	99286083	cp068270_99190880	321	.	95204	41.26
chr8	99286083	99316373	cp068270_99286084	530	.	30290	48.58
chr8	99316373	99418707	cp068270_99316374	248	.	102334	38.70
chr8	99418707	99521867	cp068270_99418708	355	.	103160	42.43
chr8	99521867	99570184	cp068270_99521868	528	.	48317	48.49
chr8	99570184	99908926	cp068270_99570185	201	.	338742	37.05
chr8	99908926	100050481	cp068270_99908927	317	.	141555	41.11
chr8	100050481	100080496	cp068270_100050482	485	.	30015	46.98
chr8	100080496	100215282	cp068270_100080497	242	.	134786	38.49
chr8	100215282	100704389	cp068270_100215283	152	.	489107	35.33
chr8	100704389	100934732	cp068270_100704390	205	.	230343	37.18
chr8	100934732	101052909	cp068270_100934733	330	.	118177	41.55
chr8	101052909	101226751	cp068270_101052910	218	.	173842	37.63
chr8	101226751	101375173	cp068270_101226752	301	.	148422	40.56
chr8	101375173	101433929	cp068270_101375174	170	.	58756	35.96
chr8	101433929	102624759	cp068270_101433930	380	.	1190830	43.33
chr8	102624759	103330112	cp068270_102624760	304	.	705353	40.65
chr8	103330112	103537286	cp068270_103330113	236	.	207174	38.26
chr8	103537286	103842431	cp068270_103537287	425	.	305145	44.90
chr8	103842431	103947375	cp068270_103842432	547	.	104944	49.15
chr8	103947375	103987824	cp068270_103947376	247	.	40449	38.65
chr8	103987824	104093379	cp068270_103987825	411	.	105555	44.41
chr8	104093379	104151520	cp068270_104093380	362	.	58141	42.70
chr8	104151520	104226619	cp068270_104151521	241	.	75099	38.46
chr8	104226619	104377607	cp068270_104226620	371	.	150988	43.00
chr8	104377607	104629569	cp068270_104377608	255	.	251962	38.95
chr8	104629569	104942444	cp068270_104629570	187	.	312875	36.56
chr8	104942444	105324746	cp068270_104942445	115	.	382302	34.03
chr8	105324746	105405573	cp068270_105324747	217	.	80827	37.62
chr8	105405573	105601290	cp068270_105405574	347	.	195717	42.17
chr8	105601290	105712689	cp068270_105601291	160	.	111399	35.63
chr8	105712689	105939048	cp068270_105712690	295	.	226359	40.33
chr8	105939048	107804847	cp068270_105939049	190	.	1865799	36.68
chr8	107804847	107881712	cp068270_107804848	102	.	76865	33.59
chr8	107881712	107981186	cp068270_107881713	296	.	99474	40.37
chr8	107981186	111142334	cp068270_107981187	204	.	3161148	37.17
chr8	111142334	116017753	cp068270_111142335	124	.	4875419	34.37
chr8	116017753	117212166	cp068270_116017754	174	.	1194413	36.10
chr8	117212166	117652794	cp068270_117212167	249	.	440628	38.74
chr8	117652794	117769319	cp068270_117652795	351	.	116525	42.31
chr8	117769319	118817602	cp068270_117769320	237	.	1048283	38.31
chr8	118817602	119297073	cp068270_118817603	316	.	479471	41.07
chr8	119297073	119782037	cp068270_119297074	273	.	484964	39.59
chr8	119782037	120287890	cp068270_119782038	216	.	505853	37.59
chr8	120287890	120857656	cp068270_120287891	269	.	569766	39.43
chr8	120857656	120950002	cp068270_120857657	185	.	92346	36.50
chr8	120950002	121259034	cp068270_120950003	363	.	309032	42.71
chr8	121259034	121388661	cp068270_121259035	224	.	129627	37.84
chr8	121388661	121438698	cp068270_121388662	152	.	50037	35.34
chr8	121438698	121534334	cp068270_121438699	277	.	95636	39.72
chr8	121534334	121657443	cp068270_121534335	125	.	123109	34.38
chr8	121657443	121965660	cp068270_121657444	297	.	308217	40.40
chr8	121965660	122703859	cp068270_121965661	212	.	738199	37.45
chr8	122703859	122977124	cp068270_122703860	256	.	273265	38.97
chr8	122977124	123613876	cp068270_122977125	203	.	636752	37.12
chr8	123613876	123900223	cp068270_123613877	348	.	286347	42.18
chr8	123900223	124012402	cp068270_123900224	504	.	112179	47.66
chr8	124012402	124143758	cp068270_124012403	423	.	131356	44.81
chr8	124143758	124205544	cp068270_124143759	350	.	61786	42.26
chr8	124205544	124285449	cp068270_124205545	240	.	79905	38.42
chr8	124285449	124345947	cp068270_124285450	562	.	60498	49.69
chr8	124345947	124376095	cp068270_124345948	422	.	30148	44.79
chr8	124376095	124524011	cp068270_124376096	266	.	147916	39.33
chr8	124524011	124554034	cp068270_124524012	506	.	30023	47.72
chr8	124554034	124764272	cp068270_124554035	397	.	210238	43.93
chr8	124764272	124852664	cp068270_124764273	460	.	88392	46.11
chr8	124852664	125050411	cp068270_124852665	279	.	197747	39.79
chr8	125050411	125377246	cp068270_125050412	347	.	326835	42.17
chr8	125377246	125428706	cp068270_125377247	426	.	51460	44.92
chr8	125428706	125485299	cp068270_125428707	107	.	56593	33.75
chr8	125485299	125608509	cp068270_125485300	362	.	123210	42.70
chr8	125608509	125660339	cp068270_125608510	245	.	51830	38.60
chr8	125660339	125863865	cp068270_125660340	442	.	203526	45.50
chr8	125863865	126134963	cp068270_125863866	370	.	271098	42.98
chr8	126134963	126388580	cp068270_126134964	247	.	253617	38.65
chr8	126388580	126492467	cp068270_126388581	333	.	103887	41.67
chr8	126492467	126665442	cp068270_126492468	514	.	172975	48.02
chr8	126665442	126701501	cp068270_126665443	380	.	36059	43.31
chr8	126701501	126796392	cp068270_126701502	458	.	94891	46.05
chr8	126796392	126872111	cp068270_126796393	365	.	75719	42.81
chr8	126872111	126967868	cp068270_126872112	287	.	95757	40.07
chr8	126967868	127436049	cp068270_126967869	221	.	468181	37.74
chr8	127436049	127492511	cp068270_127436050	276	.	56462	39.67
chr8	127492511	127681013	cp068270_127492512	338	.	188502	41.83
chr8	127681013	127723789	cp068270_127681014	454	.	42776	45.92
chr8	127723789	128420019	cp068270_127723790	258	.	696230	39.04
chr8	128420019	128686171	cp068270_128420020	305	.	266152	40.70
chr8	128686171	128860749	cp068270_128686172	384	.	174578	43.45
chr8	128860749	129253720	cp068270_128860750	471	.	392971	46.49
chr8	129253720	129519364	cp068270_129253721	301	.	265644	40.56
chr8	129519364	130707557	cp068270_129519365	237	.	1188193	38.30
chr8	130707557	130880495	cp068270_130707558	316	.	172938	41.07
chr8	130880495	130922053	cp068270_130880496	204	.	41558	37.14
chr8	130922053	130966869	cp068270_130922054	392	.	44816	43.74
chr8	130966869	131065347	cp068270_130966870	228	.	98478	37.99
chr8	131065347	131216350	cp068270_131065348	486	.	151003	47.02
chr8	131216350	131287061	cp068270_131216351	341	.	70711	41.94
chr8	131287061	131387136	cp068270_131287062	254	.	100075	38.92
chr8	131387136	131473730	cp068270_131387137	305	.	86594	40.69
chr8	131473730	131655939	cp068270_131473731	437	.	182209	45.31
chr8	131655939	131821665	cp068270_131655940	343	.	165726	42.02
chr8	131821665	131871416	cp068270_131821666	238	.	49751	38.34
chr8	131871416	131942476	cp068270_131871417	407	.	71060	44.26
chr8	131942476	132171006	cp068270_131942477	288	.	228530	40.08
chr8	132171006	132858556	cp068270_132171007	226	.	687550	37.93
chr8	132858556	132895509	cp068270_132858557	387	.	36953	43.56
chr8	132895509	133041194	cp068270_132895510	299	.	145685	40.47
chr8	133041194	133145141	cp068270_133041195	139	.	103947	34.90
chr8	133145141	133703270	cp068270_133145142	383	.	558129	43.42
chr8	133703270	133781628	cp068270_133703271	230	.	78358	38.08
chr8	133781628	133899855	cp068270_133781629	304	.	118227	40.66
chr8	133899855	133948214	cp068270_133899856	93	.	48359	33.27
chr8	133948214	133985482	cp068270_133948215	170	.	37268	35.96
chr8	133985482	134900730	cp068270_133985483	471	.	915248	46.50
chr8	134900730	135046227	cp068270_134900731	368	.	145497	42.88
chr8	135046227	135392257	cp068270_135046228	263	.	346030	39.22
chr8	135392257	135562976	cp068270_135392258	345	.	170719	42.10
chr8	135562976	135618061	cp068270_135562977	594	.	55085	50.82
chr8	135618061	135800198	cp068270_135618062	387	.	182137	43.55
chr8	135800198	135863339	cp068270_135800199	484	.	63141	46.97
chr8	135863339	135902140	cp068270_135863340	304	.	38801	40.65
chr8	135902140	135948879	cp068270_135902141	167	.	46739	35.85
chr8	135948879	136199942	cp068270_135948880	390	.	251063	43.68
chr8	136199942	136230178	cp068270_136199943	207	.	30236	37.25
chr8	136230178	136594300	cp068270_136230179	355	.	364122	42.45
chr8	136594300	136742025	cp068270_136594301	205	.	147725	37.18
chr8	136742025	136775520	cp068270_136742026	288	.	33495	40.09
chr8	136775520	136809077	cp068270_136775521	582	.	33557	50.40
chr8	136809077	136853873	cp068270_136809078	452	.	44796	45.84
chr8	136853873	136995534	cp068270_136853874	342	.	141661	41.97
chr8	136995534	137417915	cp068270_136995535	269	.	422381	39.42
chr8	137417915	138940644	cp068270_137417916	204	.	1522729	37.17
chr8	138940644	139214229	cp068270_138940645	281	.	273585	39.86
chr8	139214229	139689465	cp068270_139214230	353	.	475236	42.38
chr8	139689465	140064431	cp068270_139689466	473	.	374966	46.59
chr8	140064431	140318069	cp068270_140064432	325	.	253638	41.40
chr8	140318069	140713041	cp068270_140318070	380	.	394972	43.30
chr8	140713041	141105003	cp068270_140713042	610	.	391962	51.37
chr8	141105003	141154165	cp068270_141105004	320	.	49162	41.23
chr8	141154165	141247105	cp068270_141154166	515	.	92940	48.04
chr8	141247105	141563022	cp068270_141247106	425	.	315917	44.88
chr8	141563022	141652419	cp068270_141563023	511	.	89397	47.91
chr8	141652419	141760895	cp068270_141652420	632	.	108476	52.15
chr8	141760895	141801768	cp068270_141760896	402	.	40873	44.10
chr8	141801768	141959409	cp068270_141801769	293	.	157641	40.26
chr8	141959409	142069244	cp068270_141959410	220	.	109835	37.72
chr8	142069244	142120216	cp068270_142069245	330	.	50972	41.56
chr8	142120216	142428457	cp068270_142120217	621	.	308241	51.76
chr8	142428457	142471899	cp068270_142428458	777	.	43442	57.21
chr8	142471899	142530577	cp068270_142471900	870	.	58678	60.48
chr8	142530577	142564740	cp068270_142530578	970	.	34163	63.98
