chrom	chromStart	chromEnd	name	score	strand	length	GC
chr3	16052857	16558499	cp068275_16052858	380	.	505642	43.3
chr3	16558499	16605293	cp068275_16558500	169	.	46794	35.92
chr3	16605293	17116797	cp068275_16605294	275	.	511504	39.63
chr3	17116797	17173450	cp068275_17116798	498	.	56653	47.43
chr3	17173450	17206911	cp068275_17173451	286	.	33461	40.02
chr3	17206911	17591735	cp068275_17206912	165	.	384824	35.79
chr3	17591735	17621741	cp068275_17591736	303	.	30006	40.61
chr3	17621741	17691765	cp068275_17621742	149	.	70024	35.23
chr3	17691765	18152572	cp068275_17691766	272	.	460807	39.54
chr3	18152572	19154100	cp068275_18152573	200	.	1001528	37.01
chr3	19154100	19213692	cp068275_19154101	101	.	59592	33.54
chr3	19213692	19303565	cp068275_19213693	206	.	89873	37.23
chr3	19303565	19470027	cp068275_19303566	148	.	166462	35.2
chr3	19470027	19807007	cp068275_19470028	222	.	336980	37.79
chr3	19807007	20136459	cp068275_19807008	296	.	329452	40.36
chr3	20136459	20629099	cp068275_20136460	225	.	492640	37.91
chr3	20629099	22799516	cp068275_20629100	183	.	2170417	36.44
chr3	22799516	23164044	cp068275_22799517	249	.	364528	38.75
chr3	23164044	23209385	cp068275_23164045	333	.	45341	41.69
chr3	23209385	23593501	cp068275_23209386	215	.	384116	37.54
chr3	23593501	23816302	cp068275_23593502	383	.	222801	43.44
chr3	23816302	24250933	cp068275_23816303	312	.	434631	40.95
chr3	24250933	25248507	cp068275_24250934	217	.	997574	37.61
chr3	25248507	25565849	cp068275_25248508	291	.	317342	40.22
chr3	25565849	25595853	cp068275_25565850	499	.	30004	47.48
chr3	25595853	25665575	cp068275_25595854	131	.	69722	34.61
chr3	25665575	25699289	cp068275_25665576	339	.	33714	41.87
chr3	25699289	27374497	cp068275_25699290	234	.	1675208	38.22
chr3	27374497	27463306	cp068275_27374498	154	.	88809	35.39
chr3	27463306	27734378	cp068275_27463307	358	.	271072	42.55
chr3	27734378	27884305	cp068275_27734379	266	.	149927	39.32
chr3	27884305	30602582	cp068275_27884306	200	.	2718277	37.03
chr3	30602582	31536905	cp068275_30602583	272	.	934323	39.54
chr3	31536905	31663816	cp068275_31536906	168	.	126911	35.88
chr3	31663816	31717374	cp068275_31663817	448	.	53558	45.71
chr3	31717374	32061309	cp068275_31717375	338	.	343935	41.86
chr3	32061309	32377800	cp068275_32061310	380	.	316491	43.33
chr3	32377800	32471433	cp068275_32377801	456	.	93633	45.98
chr3	32471433	32547092	cp068275_32471434	251	.	75659	38.8
chr3	32547092	32759408	cp068275_32547093	347	.	212316	42.15
chr3	32759408	32873260	cp068275_32759409	481	.	113852	46.84
chr3	32873260	33177286	cp068275_32873261	387	.	304026	43.56
chr3	33177286	33441206	cp068275_33177287	269	.	263920	39.44
chr3	33441206	33495348	cp068275_33441207	396	.	54142	43.87
chr3	33495348	33566664	cp068275_33495349	227	.	71316	37.96
chr3	33566664	33711291	cp068275_33566665	168	.	144627	35.91
chr3	33711291	33812417	cp068275_33711292	288	.	101126	40.09
chr3	33812417	33879132	cp068275_33812418	175	.	66715	36.13
chr3	33879132	34046199	cp068275_33879133	359	.	167067	42.57
chr3	34046199	34241094	cp068275_34046200	264	.	194895	39.27
chr3	34241094	34311460	cp068275_34241095	332	.	70366	41.64
chr3	34311460	34552337	cp068275_34311461	235	.	240877	38.26
chr3	34552337	36317619	cp068275_34552338	180	.	1765282	36.33
chr3	36317619	36690089	cp068275_36317620	267	.	372470	39.36
chr3	36690089	37067741	cp068275_36690090	363	.	377652	42.73
chr3	37067741	37157230	cp068275_37067742	206	.	89489	37.23
chr3	37157230	37193592	cp068275_37157231	327	.	36362	41.47
chr3	37193592	37246041	cp068275_37193593	444	.	52449	45.55
chr3	37246041	37300596	cp068275_37246042	253	.	54555	38.86
chr3	37300596	37375734	cp068275_37300597	192	.	75138	36.75
chr3	37375734	37868463	cp068275_37375735	413	.	492729	44.46
chr3	37868463	37904981	cp068275_37868464	246	.	36518	38.64
chr3	37904981	37988676	cp068275_37904982	382	.	83695	43.39
chr3	37988676	38036952	cp068275_37988677	722	.	48276	55.3
chr3	38036952	38113372	cp068275_38036953	476	.	76420	46.67
chr3	38113372	38149594	cp068275_38113373	683	.	36222	53.93
chr3	38149594	38266224	cp068275_38149595	247	.	116630	38.65
chr3	38266224	38493743	cp068275_38266225	446	.	227519	45.61
chr3	38493743	38537863	cp068275_38493744	290	.	44120	40.17
chr3	38537863	38672904	cp068275_38537864	579	.	135041	50.29
chr3	38672904	39108963	cp068275_38672905	313	.	436059	40.96
chr3	39108963	39207413	cp068275_39108964	590	.	98450	50.66
chr3	39207413	39311875	cp068275_39207414	411	.	104462	44.39
chr3	39311875	39384751	cp068275_39311876	278	.	72876	39.75
chr3	39384751	39472874	cp068275_39384752	437	.	88123	45.3
chr3	39472874	40099414	cp068275_39472875	264	.	626540	39.27
chr3	40099414	41387348	cp068275_40099415	334	.	1287934	41.71
chr3	41387348	41838504	cp068275_41387349	237	.	451156	38.33
chr3	41838504	41957119	cp068275_41838505	293	.	118615	40.28
chr3	41957119	43121576	cp068275_41957120	422	.	1164457	44.78
chr3	43121576	43303076	cp068275_43121577	366	.	181500	42.82
chr3	43303076	43333080	cp068275_43303077	192	.	30004	36.74
chr3	43333080	43374274	cp068275_43333081	288	.	41194	40.11
chr3	43374274	43404283	cp068275_43374275	526	.	30009	48.42
chr3	43404283	43440358	cp068275_43404284	350	.	36075	42.25
chr3	43440358	43741475	cp068275_43440359	274	.	301117	39.61
chr3	43741475	43780162	cp068275_43741476	428	.	38687	45
chr3	43780162	43812140	cp068275_43780163	539	.	31978	48.88
chr3	43812140	43869001	cp068275_43812141	265	.	56861	39.29
chr3	43869001	43900728	cp068275_43869002	525	.	31727	48.4
chr3	43900728	44223702	cp068275_43900729	380	.	322974	43.31
chr3	44223702	44258224	cp068275_44223703	272	.	34522	39.52
chr3	44258224	44348667	cp068275_44258225	184	.	90443	36.46
chr3	44348667	44425420	cp068275_44348668	279	.	76753	39.77
chr3	44425420	44467669	cp068275_44425421	553	.	42249	49.36
chr3	44467669	44522526	cp068275_44467670	357	.	54857	42.5
chr3	44522526	44604497	cp068275_44522527	453	.	81971	45.88
chr3	44604497	44871790	cp068275_44604498	315	.	267293	41.03
chr3	44871790	45265081	cp068275_44871791	472	.	393291	46.52
chr3	45265081	46672861	cp068275_45265082	384	.	1407780	43.47
chr3	46672861	46736270	cp068275_46672862	768	.	63409	56.9
chr3	46736270	46860885	cp068275_46736271	348	.	124615	42.2
chr3	46860885	46927074	cp068275_46860886	788	.	66189	57.61
chr3	46927074	46992736	cp068275_46927075	556	.	65662	49.48
chr3	46992736	47030733	cp068275_46992737	835	.	37997	59.25
chr3	47030733	47179495	cp068275_47030734	289	.	148762	40.13
chr3	47179495	47368212	cp068275_47179496	440	.	188717	45.42
chr3	47368212	47418886	cp068275_47368213	516	.	50674	48.08
chr3	47418886	47448986	cp068275_47418887	786	.	30100	57.54
chr3	47448986	47491261	cp068275_47448987	393	.	42275	43.77
chr3	47491261	47604230	cp068275_47491262	526	.	112969	48.43
chr3	47604230	47640360	cp068275_47604231	377	.	36130	43.23
chr3	47640360	47768496	cp068275_47640361	291	.	128136	40.2
chr3	47768496	47800441	cp068275_47768497	413	.	31945	44.48
chr3	47800441	47867045	cp068275_47800442	532	.	66604	48.64
chr3	47867045	47899810	cp068275_47867046	650	.	32765	52.78
chr3	47899810	48081323	cp068275_47899811	342	.	181513	42
chr3	48081323	48329989	cp068275_48081324	497	.	248666	47.4
chr3	48329989	48424822	cp068275_48329990	328	.	94833	41.51
chr3	48424822	48459747	cp068275_48424823	804	.	34925	58.15
chr3	48459747	48585227	cp068275_48459748	572	.	125480	50.05
chr3	48585227	48718671	cp068275_48585228	764	.	133444	56.77
chr3	48718671	49010690	cp068275_48718672	442	.	292019	45.47
chr3	49010690	49057719	cp068275_49010691	716	.	47029	55.09
chr3	49057719	49121200	cp068275_49057720	447	.	63481	45.65
chr3	49121200	49164678	cp068275_49121201	739	.	43478	55.89
chr3	49164678	49211246	cp068275_49164679	646	.	46568	52.63
chr3	49211246	49440804	cp068275_49211247	485	.	229558	47.01
chr3	49440804	49504633	cp068275_49440805	614	.	63829	51.49
chr3	49504633	49546013	cp068275_49504634	432	.	41380	45.12
chr3	49546013	49604352	cp068275_49546014	558	.	58339	49.54
chr3	49604352	49635374	cp068275_49604353	301	.	31022	40.55
chr3	49635374	49665378	cp068275_49635375	522	.	30004	48.3
chr3	49665378	49757618	cp068275_49665379	776	.	92240	57.19
chr3	49757618	49812071	cp068275_49757619	385	.	54453	43.51
chr3	49812071	49969921	cp068275_49812072	647	.	157850	52.65
chr3	49969921	50098244	cp068275_49969922	376	.	128323	43.19
chr3	50098244	50149697	cp068275_50098245	469	.	51453	46.42
chr3	50149697	50613000	cp068275_50149698	757	.	463303	56.51
chr3	50613000	50705579	cp068275_50613001	642	.	92579	52.49
chr3	50705579	51044407	cp068275_50705580	259	.	338828	39.1
chr3	51044407	51112035	cp068275_51044408	175	.	67628	36.13
chr3	51112035	51362094	cp068275_51112036	315	.	250059	41.04
chr3	51362094	51398227	cp068275_51362095	457	.	36133	46.02
chr3	51398227	51428233	cp068275_51398228	647	.	30006	52.67
chr3	51428233	51501650	cp068275_51428234	348	.	73417	42.2
chr3	51501650	51570353	cp068275_51501651	488	.	68703	47.09
chr3	51570353	51698714	cp068275_51570354	407	.	128361	44.25
chr3	51698714	51754656	cp068275_51698715	724	.	55942	55.36
chr3	51754656	51961065	cp068275_51754657	345	.	206409	42.1
chr3	51961065	52127380	cp068275_51961066	746	.	166315	56.14
chr3	52127380	52251013	cp068275_52127381	563	.	123633	49.73
chr3	52251013	52287274	cp068275_52251014	763	.	36261	56.74
chr3	52287274	52322713	cp068275_52287275	430	.	35439	45.08
chr3	52322713	52519684	cp068275_52322714	697	.	196971	54.42
chr3	52519684	52572992	cp068275_52519685	861	.	53308	60.15
chr3	52572992	52718306	cp068275_52572993	306	.	145314	40.74
chr3	52718306	52802805	cp068275_52718307	377	.	84499	43.23
chr3	52802805	52885542	cp068275_52802806	694	.	82737	54.3
chr3	52885542	52931576	cp068275_52885543	487	.	46034	47.05
chr3	52931576	53028279	cp068275_52931577	269	.	96703	39.43
chr3	53028279	53077672	cp068275_53028280	334	.	49393	41.72
chr3	53077672	53172038	cp068275_53077673	504	.	94366	47.67
chr3	53172038	53229877	cp068275_53172039	735	.	57839	55.74
chr3	53229877	53307239	cp068275_53229878	593	.	77362	50.78
chr3	53307239	53733762	cp068275_53307240	355	.	426523	42.45
chr3	53733762	53893250	cp068275_53733763	523	.	159488	48.31
chr3	53893250	53926747	cp068275_53893251	334	.	33497	41.7
chr3	53926747	53990248	cp068275_53926748	223	.	63501	37.82
chr3	53990248	55048982	cp068275_53990249	359	.	1058734	42.59
chr3	55048982	55093671	cp068275_55048983	187	.	44689	36.58
chr3	55093671	55471712	cp068275_55093672	308	.	378041	40.81
chr3	55471712	55620507	cp068275_55471713	441	.	148795	45.45
chr3	55620507	55769034	cp068275_55620508	362	.	148527	42.7
chr3	55769034	56722490	cp068275_55769035	277	.	953456	39.71
chr3	56722490	57010811	cp068275_56722491	357	.	288321	42.51
chr3	57010811	57211555	cp068275_57010812	459	.	200744	46.08
chr3	57211555	57272075	cp068275_57211556	333	.	60520	41.66
chr3	57272075	57556426	cp068275_57272076	229	.	284351	38.03
chr3	57556426	57660760	cp068275_57556427	342	.	104334	42
chr3	57660760	57727410	cp068275_57660761	262	.	66650	39.19
chr3	57727410	57804871	cp068275_57727411	402	.	77461	44.1
chr3	57804871	57980069	cp068275_57804872	248	.	175198	38.71
chr3	57980069	58056838	cp068275_57980070	533	.	76769	48.66
chr3	58056838	58155895	cp068275_58056839	439	.	99057	45.38
chr3	58155895	58204722	cp068275_58155896	498	.	48827	47.45
chr3	58204722	58251853	cp068275_58204723	562	.	47131	49.7
chr3	58251853	58557432	cp068275_58251854	403	.	305579	44.13
chr3	58557432	58655917	cp068275_58557433	509	.	98485	47.85
chr3	58655917	58713965	cp068275_58655918	608	.	58048	51.28
chr3	58713965	58768552	cp068275_58713966	385	.	54587	43.5
chr3	58768552	59268999	cp068275_58768553	233	.	500447	38.17
chr3	59268999	59562949	cp068275_59269000	307	.	293950	40.75
chr3	59562949	59600006	cp068275_59562950	225	.	37057	37.9
chr3	59600006	59882085	cp068275_59600007	332	.	282079	41.63
chr3	59882085	60225530	cp068275_59882086	271	.	343445	39.51
chr3	60225530	61434257	cp068275_60225531	243	.	1208727	38.54
chr3	61434257	61763934	cp068275_61434258	335	.	329677	41.75
chr3	61763934	62162068	cp068275_61763935	283	.	398134	39.91
chr3	62162068	62219174	cp068275_62162069	344	.	57106	42.04
chr3	62219174	62273397	cp068275_62219175	434	.	54223	45.22
chr3	62273397	62307979	cp068275_62273398	250	.	34582	38.76
chr3	62307979	62383380	cp068275_62307980	170	.	75401	35.96
chr3	62383380	62428588	cp068275_62383381	424	.	45208	44.87
chr3	62428588	62807392	cp068275_62428589	294	.	378804	40.29
chr3	62807392	63886162	cp068275_62807393	255	.	1078770	38.95
chr3	63886162	64605628	cp068275_63886163	327	.	719466	41.45
chr3	64605628	65894341	cp068275_64605629	276	.	1288713	39.68
chr3	65894341	66244910	cp068275_65894342	348	.	350569	42.18
chr3	66244910	66414789	cp068275_66244911	246	.	169879	38.62
chr3	66414789	66504123	cp068275_66414790	491	.	89334	47.19
chr3	66504123	66680090	cp068275_66504124	362	.	175967	42.67
chr3	66680090	66907945	cp068275_66680091	308	.	227855	40.8
chr3	66907945	68930926	cp068275_66907946	244	.	2022981	38.57
chr3	68930926	69212758	cp068275_68930927	284	.	281832	39.97
chr3	69212758	69581226	cp068275_69212759	330	.	368468	41.57
chr3	69581226	69869556	cp068275_69581227	272	.	288330	39.55
chr3	69869556	70171171	cp068275_69869557	237	.	301615	38.33
chr3	70171171	70854502	cp068275_70171172	198	.	683331	36.95
chr3	70854502	71100393	cp068275_70854503	272	.	245891	39.52
chr3	71100393	71437049	cp068275_71100394	318	.	336656	41.16
chr3	71437049	71486992	cp068275_71437050	448	.	49943	45.69
chr3	71486992	71926077	cp068275_71486993	331	.	439085	41.61
chr3	71926077	72231097	cp068275_71926078	437	.	305020	45.31
chr3	72231097	72271344	cp068275_72231098	368	.	40247	42.91
chr3	72271344	72395615	cp068275_72271345	522	.	124271	48.29
chr3	72395615	72425630	cp068275_72395616	354	.	30015	42.42
chr3	72425630	72487943	cp068275_72425631	221	.	62313	37.75
chr3	72487943	72790883	cp068275_72487944	449	.	302940	45.72
chr3	72790883	72887073	cp068275_72790884	255	.	96190	38.95
chr3	72887073	73698202	cp068275_72887074	338	.	811129	41.84
chr3	73698202	73926806	cp068275_73698203	267	.	228604	39.36
chr3	73926806	75319595	cp068275_73926807	202	.	1392789	37.07
chr3	75319595	75367615	cp068275_75319596	353	.	48020	42.39
chr3	75367615	75516019	cp068275_75367616	510	.	148404	47.86
chr3	75516019	75725994	cp068275_75516020	440	.	209975	45.41
chr3	75725994	75873050	cp068275_75725995	304	.	147056	40.65
chr3	75873050	77534883	cp068275_75873051	165	.	1661833	35.79
chr3	77534883	77709561	cp068275_77534884	122	.	174678	34.28
chr3	77709561	77831083	cp068275_77709562	241	.	121522	38.44
chr3	77831083	78322628	cp068275_77831084	167	.	491545	35.87
chr3	78322628	78737277	cp068275_78322629	205	.	414649	37.19
chr3	78737277	80919749	cp068275_78737278	139	.	2182472	34.87
chr3	80919749	82785094	cp068275_80919750	171	.	1865345	36.01
chr3	82785094	83336311	cp068275_82785095	96	.	551217	33.37
chr3	83336311	86602317	cp068275_83336312	127	.	3266006	34.47
chr3	86602317	88006994	cp068275_86602318	169	.	1404677	35.94
chr3	88006994	88412777	cp068275_88006995	210	.	405783	37.36
chr3	88412777	89945688	cp068275_88412778	145	.	1532911	35.1
chr3	89945688	90567847	cp068275_89945689	197	.	622159	36.9
chr3	90567847	90711575	cp068275_90567848	163	.	143728	35.71
chr3	90711575	90804398	cp068275_90711576	147	.	92823	35.17
chr3	90804398	91631696	cp068275_90804399	221	.	827298	37.74
chr3	91631696	91745438	cp068275_91631697	171	.	113742	36.02
chr3	91745438	91780098	cp068275_91745439	229	.	34660	38.04
chr3	91780098	92030302	cp068275_91780099	236	.	250204	38.29
chr3	92030302	92122661	cp068275_92030303	232	.	92359	38.13
chr3	92122661	92239493	cp068275_92122662	237	.	116832	38.32
chr3	92239493	92446582	cp068275_92239494	239	.	207089	38.39
chr3	92446582	92595827	cp068275_92446583	234	.	149245	38.22
chr3	92595827	92869464	cp068275_92595828	0	.	273637	21.6
chr3	92869464	92903258	cp068275_92869465	236	.	33794	38.27
chr3	92903258	94401678	cp068275_92903259	0	.	1498420	21.59
chr3	94401678	94491895	cp068275_94401679	0	.	90217	22.28
chr3	94491895	95079058	cp068275_94491896	0	.	587163	21.62
chr3	95079058	95366300	cp068275_95079059	0	.	287242	21.54
chr3	95366300	95396736	cp068275_95366301	571	.	30436	49.99
chr3	95396736	95426868	cp068275_95396737	313	.	30132	40.97
chr3	95426868	95462647	cp068275_95426869	420	.	35779	44.72
chr3	95462647	95493191	cp068275_95462648	379	.	30544	43.29
chr3	95493191	95543929	cp068275_95493192	482	.	50738	46.87
chr3	95543929	95593315	cp068275_95543930	169	.	49386	35.93
chr3	95593315	95663636	cp068275_95593316	349	.	70321	42.24
chr3	95663636	95714144	cp068275_95663637	166	.	50508	35.81
chr3	95714144	95745303	cp068275_95714145	303	.	31159	40.61
chr3	95745303	95863512	cp068275_95745304	586	.	118209	50.54
chr3	95863512	97009083	cp068275_95863513	235	.	1145571	38.25
chr3	97009083	97353497	cp068275_97009084	183	.	344414	36.41
chr3	97353497	98991158	cp068275_97353498	127	.	1637661	34.45
chr3	98991158	100522958	cp068275_98991159	156	.	1531800	35.47
chr3	100522958	102326400	cp068275_100522959	215	.	1803442	37.53
chr3	102326400	103420254	cp068275_102326401	265	.	1093854	39.28
chr3	103420254	103661739	cp068275_103420255	185	.	241485	36.5
chr3	103661739	104016461	cp068275_103661740	235	.	354722	38.24
chr3	104016461	104088950	cp068275_104016462	109	.	72489	33.83
chr3	104088950	104129298	cp068275_104088951	240	.	40348	38.43
chr3	104129298	104474947	cp068275_104129299	331	.	345649	41.62
chr3	104474947	104963436	cp068275_104474948	250	.	488489	38.78
chr3	104963436	105431308	cp068275_104963437	179	.	467872	36.27
chr3	105431308	105463537	cp068275_105431309	306	.	32229	40.72
chr3	105463537	107155585	cp068275_105463538	134	.	1692048	34.72
chr3	107155585	107188591	cp068275_107155586	250	.	33006	38.76
chr3	107188591	108296577	cp068275_107188592	155	.	1107986	35.44
chr3	108296577	108361031	cp068275_108296578	275	.	64454	39.63
chr3	108361031	109776557	cp068275_108361032	184	.	1415526	36.46
chr3	109776557	110246321	cp068275_109776558	252	.	469764	38.84
chr3	110246321	110534073	cp068275_110246322	190	.	287752	36.65
chr3	110534073	110569462	cp068275_110534074	361	.	35389	42.67
chr3	110569462	110680205	cp068275_110569463	267	.	110743	39.37
chr3	110680205	110762885	cp068275_110680206	382	.	82680	43.38
chr3	110762885	111238926	cp068275_110762886	251	.	476041	38.79
chr3	111238926	111428132	cp068275_111238927	150	.	189206	35.25
chr3	111428132	111493664	cp068275_111428133	332	.	65532	41.65
chr3	111493664	111580089	cp068275_111493665	174	.	86425	36.11
chr3	111580089	111676608	cp068275_111580090	264	.	96519	39.27
chr3	111676608	111825148	cp068275_111676609	205	.	148540	37.18
chr3	111825148	112005503	cp068275_111825149	283	.	180355	39.93
chr3	112005503	112138272	cp068275_112005504	379	.	132769	43.27
chr3	112138272	112195852	cp068275_112138273	247	.	57580	38.65
chr3	112195852	112227619	cp068275_112195853	150	.	31767	35.28
chr3	112227619	112264567	cp068275_112227620	317	.	36948	41.1
chr3	112264567	112535686	cp068275_112264568	216	.	271119	37.57
chr3	112535686	113332097	cp068275_112535687	156	.	796411	35.47
chr3	113332097	113819338	cp068275_113332098	207	.	487241	37.26
chr3	113819338	113849761	cp068275_113819339	125	.	30423	34.38
chr3	113849761	113879972	cp068275_113849762	40	.	30211	31.42
chr3	113879972	113910120	cp068275_113879973	188	.	30148	36.6
chr3	113910120	114717647	cp068275_113910121	242	.	807527	38.5
chr3	114717647	114874210	cp068275_114717648	322	.	156563	41.29
chr3	114874210	115353543	cp068275_114874211	221	.	479333	37.75
chr3	115353543	115582161	cp068275_115353544	292	.	228618	40.24
chr3	115582161	115738847	cp068275_115582162	189	.	156686	36.62
chr3	115738847	115929696	cp068275_115738848	324	.	190849	41.37
chr3	115929696	115980877	cp068275_115929697	433	.	51181	45.18
chr3	115980877	116011115	cp068275_115980878	569	.	30238	49.94
chr3	116011115	116233590	cp068275_116011116	232	.	222475	38.14
chr3	116233590	117110686	cp068275_116233591	287	.	877096	40.08
chr3	117110686	117258923	cp068275_117110687	229	.	148237	38.02
chr3	117258923	117659638	cp068275_117258924	167	.	400715	35.85
chr3	117659638	117865280	cp068275_117659639	104	.	205642	33.66
chr3	117865280	118456488	cp068275_117865281	232	.	591208	38.14
chr3	118456488	118521934	cp068275_118456489	331	.	65446	41.61
chr3	118521934	118556255	cp068275_118521935	210	.	34321	37.37
chr3	118556255	118588753	cp068275_118556256	287	.	32498	40.05
chr3	118588753	120519577	cp068275_118588754	202	.	1930824	37.09
chr3	120519577	121161767	cp068275_120519578	170	.	642190	35.97
chr3	121161767	121290989	cp068275_121161768	232	.	129222	38.15
chr3	121290989	121884143	cp068275_121290990	257	.	593154	39.02
chr3	121884143	122138959	cp068275_121884144	355	.	254816	42.44
chr3	122138959	122267741	cp068275_122138960	279	.	128782	39.77
chr3	122267741	122383133	cp068275_122267742	412	.	115392	44.45
chr3	122383133	122510579	cp068275_122383134	269	.	127446	39.43
chr3	122510579	122541021	cp068275_122510580	508	.	30442	47.79
chr3	122541021	122583329	cp068275_122541022	212	.	42308	37.45
chr3	122583329	122643533	cp068275_122583330	130	.	60204	34.57
chr3	122643533	122675355	cp068275_122643534	184	.	31822	36.47
chr3	122675355	122812843	cp068275_122675356	233	.	137488	38.17
chr3	122812843	122859709	cp068275_122812844	347	.	46866	42.18
chr3	122859709	122906101	cp068275_122859710	463	.	46392	46.23
chr3	122906101	123407323	cp068275_122906102	319	.	501222	41.19
chr3	123407323	123629782	cp068275_123407324	236	.	222459	38.29
chr3	123629782	123678039	cp068275_123629783	94	.	48257	33.31
chr3	123678039	124170370	cp068275_123678040	188	.	492331	36.61
chr3	124170370	124265217	cp068275_124170371	266	.	94847	39.34
chr3	124265217	124358365	cp068275_124265218	399	.	93148	43.98
chr3	124358365	124493652	cp068275_124358366	252	.	135287	38.83
chr3	124493652	124620998	cp068275_124493653	178	.	127346	36.26
chr3	124620998	125523980	cp068275_124620999	297	.	902982	40.41
chr3	125523980	125604647	cp068275_125523981	209	.	80667	37.33
chr3	125604647	125884819	cp068275_125604648	523	.	280172	48.32
chr3	125884819	125998499	cp068275_125884820	240	.	113680	38.4
chr3	125998499	126208856	cp068275_125998500	592	.	210357	50.74
chr3	126208856	126337727	cp068275_126208857	300	.	128871	40.53
chr3	126337727	126446536	cp068275_126337728	545	.	108809	49.1
chr3	126446536	126547000	cp068275_126446537	414	.	100464	44.5
chr3	126547000	126645976	cp068275_126547001	293	.	98976	40.26
chr3	126645976	126686957	cp068275_126645977	127	.	40981	34.47
chr3	126686957	127468862	cp068275_126686958	361	.	781905	42.66
chr3	127468862	127529267	cp068275_127468863	571	.	60405	49.99
chr3	127529267	127949110	cp068275_127529268	423	.	419843	44.82
chr3	127949110	128083364	cp068275_127949111	171	.	134254	36
chr3	128083364	128169153	cp068275_128083365	390	.	85789	43.67
chr3	128169153	128319698	cp068275_128169154	282	.	150545	39.9
chr3	128319698	128352657	cp068275_128319699	466	.	32959	46.33
chr3	128352657	128397614	cp068275_128352658	312	.	44957	40.95
chr3	128397614	128833400	cp068275_128397615	448	.	435786	45.71
chr3	128833400	128893931	cp068275_128833401	629	.	60531	52.02
