chrom	chromStart	chromEnd	name	score	strand	length	GC
chr2	11376165	11973338	cp068276_11376166	464	.	597173	46.26
chr2	11973338	12006191	cp068276_11973339	239	.	32853	38.38
chr2	12006191	12217999	cp068276_12006192	353	.	211808	42.37
chr2	12217999	12598558	cp068276_12218000	260	.	380559	39.11
chr2	12598558	12743489	cp068276_12598559	325	.	144931	41.38
chr2	12743489	12773758	cp068276_12743490	517	.	30269	48.12
chr2	12773758	12809488	cp068276_12773759	335	.	35730	41.73
chr2	12809488	12843355	cp068276_12809489	222	.	33867	37.77
chr2	12843355	12891358	cp068276_12843356	345	.	48003	42.09
chr2	12891358	12940035	cp068276_12891359	263	.	48677	39.22
chr2	12940035	13042719	cp068276_12940036	217	.	102684	37.62
chr2	13042719	14316850	cp068276_13042720	156	.	1274131	35.47
chr2	14316850	14493680	cp068276_14316851	233	.	176830	38.16
chr2	14493680	14531745	cp068276_14493681	144	.	38065	35.04
chr2	14531745	15356031	cp068276_14531746	290	.	824286	40.16
chr2	15356031	15591878	cp068276_15356032	209	.	235847	37.34
chr2	15591878	15668979	cp068276_15591879	314	.	77101	40.99
chr2	15668979	15882273	cp068276_15668980	521	.	213294	48.26
chr2	15882273	15940166	cp068276_15882274	294	.	57893	40.32
chr2	15940166	16165778	cp068276_15940167	476	.	225612	46.69
chr2	16165778	16196766	cp068276_16165779	126	.	30988	34.41
chr2	16196766	16285370	cp068276_16196767	469	.	88604	46.44
chr2	16285370	16370043	cp068276_16285371	377	.	84673	43.20
chr2	16370043	16415906	cp068276_16370044	198	.	45863	36.95
chr2	16415906	16837749	cp068276_16415907	343	.	421843	42.01
chr2	16837749	17281018	cp068276_16837750	223	.	443269	37.82
chr2	17281018	17424286	cp068276_17281019	277	.	143268	39.73
chr2	17424286	17609327	cp068276_17424287	161	.	185041	35.65
chr2	17609327	17694271	cp068276_17609328	405	.	84944	44.19
chr2	17694271	17816581	cp068276_17694272	169	.	122310	35.94
chr2	17816581	18013889	cp068276_17816582	359	.	197308	42.58
chr2	18013889	18236161	cp068276_18013890	287	.	222272	40.07
chr2	18236161	19233895	cp068276_18236162	243	.	997734	38.51
chr2	19233895	19378742	cp068276_19233896	301	.	144847	40.54
chr2	19378742	19408747	cp068276_19378743	577	.	30005	50.20
chr2	19408747	19665761	cp068276_19408748	255	.	257014	38.94
chr2	19665761	19704611	cp068276_19665762	366	.	38850	42.83
chr2	19704611	19847062	cp068276_19704612	474	.	142451	46.60
chr2	19847062	19877533	cp068276_19847063	317	.	30471	41.10
chr2	19877533	19924374	cp068276_19877534	559	.	46841	49.58
chr2	19924374	19962639	cp068276_19924375	254	.	38265	38.89
chr2	19962639	20018430	cp068276_19962640	146	.	55791	35.12
chr2	20018430	20095157	cp068276_20018431	331	.	76727	41.59
chr2	20095157	20211110	cp068276_20095158	516	.	115953	48.08
chr2	20211110	20270116	cp068276_20211111	710	.	59006	54.87
chr2	20270116	20383605	cp068276_20270117	222	.	113489	37.77
chr2	20383605	20542477	cp068276_20383606	464	.	158872	46.26
chr2	20542477	20717034	cp068276_20542478	626	.	174557	51.93
chr2	20717034	20931300	cp068276_20717035	249	.	214266	38.75
chr2	20931300	21030507	cp068276_20931301	467	.	99207	46.35
chr2	21030507	21065458	cp068276_21030508	308	.	34951	40.81
chr2	21065458	21097998	cp068276_21065459	416	.	32540	44.59
chr2	21097998	21278465	cp068276_21097999	194	.	180467	36.80
chr2	21278465	21315887	cp068276_21278466	451	.	37422	45.80
chr2	21315887	21488025	cp068276_21315888	312	.	172138	40.93
chr2	21488025	22829977	cp068276_21488026	203	.	1341952	37.12
chr2	22829977	22977223	cp068276_22829978	261	.	147246	39.15
chr2	22977223	23276885	cp068276_22977224	357	.	299662	42.51
chr2	23276885	23306889	cp068276_23276886	235	.	30004	38.25
chr2	23306889	23512147	cp068276_23306890	455	.	205258	45.95
chr2	23512147	23692716	cp068276_23512148	611	.	180569	51.40
chr2	23692716	23743081	cp068276_23692717	719	.	50365	55.17
chr2	23743081	23944592	cp068276_23743082	228	.	201511	38.01
chr2	23944592	24261074	cp068276_23944593	408	.	316482	44.30
chr2	24261074	24394362	cp068276_24261075	237	.	133288	38.32
chr2	24394362	24527750	cp068276_24394363	390	.	133388	43.65
chr2	24527750	24601939	cp068276_24527751	239	.	74189	38.38
chr2	24601939	24775887	cp068276_24601940	171	.	173948	35.99
chr2	24775887	24805903	cp068276_24775888	277	.	30016	39.70
chr2	24805903	24853421	cp068276_24805904	390	.	47518	43.66
chr2	24853421	24963894	cp068276_24853422	610	.	110473	51.35
chr2	24963894	25060590	cp068276_24963895	373	.	96696	43.09
chr2	25060590	25264171	cp068276_25060591	524	.	203581	48.37
chr2	25264171	25425134	cp068276_25264172	655	.	160963	52.95
chr2	25425134	25707107	cp068276_25425135	311	.	281973	40.91
chr2	25707107	25764369	cp068276_25707108	482	.	57262	46.89
chr2	25764369	25912779	cp068276_25764370	266	.	148410	39.32
chr2	25912779	26074961	cp068276_25912780	501	.	162182	47.56
chr2	26074961	26172927	cp068276_26074962	292	.	97966	40.23
chr2	26172927	26230634	cp068276_26172928	562	.	57707	49.68
chr2	26230634	26486211	cp068276_26230635	349	.	255577	42.22
chr2	26486211	26625555	cp068276_26486212	657	.	139344	53.00
chr2	26625555	27552007	cp068276_26625556	527	.	926452	48.47
chr2	27552007	27884612	cp068276_27552008	371	.	332605	43.01
chr2	27884612	27940419	cp068276_27884613	263	.	55807	39.24
chr2	27940419	28152612	cp068276_27940420	198	.	212193	36.95
chr2	28152612	28351254	cp068276_28152613	299	.	198642	40.48
chr2	28351254	28499057	cp068276_28351255	588	.	147803	50.61
chr2	28499057	28747825	cp068276_28499058	481	.	248768	46.86
chr2	28747825	28796251	cp068276_28747826	387	.	48426	43.56
chr2	28796251	28993141	cp068276_28796252	289	.	196890	40.13
chr2	28993141	29023147	cp068276_28993142	441	.	30006	45.46
chr2	29023147	29117636	cp068276_29023148	592	.	94489	50.75
chr2	29117636	29162281	cp068276_29117637	360	.	44645	42.63
chr2	29162281	29244842	cp068276_29162282	205	.	82561	37.19
chr2	29244842	29295782	cp068276_29244843	571	.	50940	49.99
chr2	29295782	29401411	cp068276_29295783	457	.	105629	46.00
chr2	29401411	30210357	cp068276_29401412	355	.	808946	42.43
chr2	30210357	30419943	cp068276_30210358	473	.	209586	46.59
chr2	30419943	30492460	cp068276_30419944	364	.	72517	42.75
chr2	30492460	30689008	cp068276_30492461	212	.	196548	37.43
chr2	30689008	30722166	cp068276_30689009	390	.	33158	43.66
chr2	30722166	31452409	cp068276_30722167	432	.	730243	45.15
chr2	31452409	31901561	cp068276_31452410	271	.	449152	39.50
chr2	31901561	31941590	cp068276_31901562	114	.	40029	34.02
chr2	31941590	31998508	cp068276_31941591	203	.	56918	37.13
chr2	31998508	32030420	cp068276_31998509	261	.	31912	39.14
chr2	32030420	32406966	cp068276_32030421	340	.	376546	41.92
chr2	32406966	32497271	cp068276_32406967	253	.	90305	38.88
chr2	32497271	32653557	cp068276_32497272	180	.	156286	36.31
chr2	32653557	33978925	cp068276_32653558	301	.	1325368	40.55
chr2	33978925	34105058	cp068276_33978926	240	.	126133	38.41
chr2	34105058	34825210	cp068276_34105059	207	.	720152	37.27
chr2	34825210	35771188	cp068276_34825211	147	.	945978	35.18
chr2	35771188	36358097	cp068276_35771189	222	.	586909	37.79
chr2	36358097	36766882	cp068276_36358098	296	.	408785	40.36
chr2	36766882	36833718	cp068276_36766883	435	.	66836	45.25
chr2	36833718	36927491	cp068276_36833719	193	.	93773	36.77
chr2	36927491	37618403	cp068276_36927492	267	.	690912	39.37
chr2	37618403	37914458	cp068276_37618404	349	.	296055	42.25
chr2	37914458	38080155	cp068276_37914459	251	.	165697	38.79
chr2	38080155	38115260	cp068276_38080156	463	.	35105	46.22
chr2	38115260	38294671	cp068276_38115261	333	.	179411	41.67
chr2	38294671	38383137	cp068276_38294672	259	.	88466	39.09
chr2	38383137	38546710	cp068276_38383138	455	.	163573	45.96
chr2	38546710	38608874	cp068276_38546711	203	.	62164	37.13
chr2	38608874	38648805	cp068276_38608875	339	.	39931	41.87
chr2	38648805	38828454	cp068276_38648806	433	.	179649	45.18
chr2	38828454	38940628	cp068276_38828455	279	.	112174	39.79
chr2	38940628	38981683	cp068276_38940629	395	.	41055	43.85
chr2	38981683	39072423	cp068276_38981684	170	.	90740	35.97
chr2	39072423	39114578	cp068276_39072424	247	.	42155	38.65
chr2	39114578	39160500	cp068276_39114579	407	.	45922	44.25
chr2	39160500	39231426	cp068276_39160501	316	.	70926	41.09
chr2	39231426	39443987	cp068276_39231427	201	.	212561	37.06
chr2	39443987	39748830	cp068276_39443988	319	.	304843	41.19
chr2	39748830	39783994	cp068276_39748831	159	.	35164	35.58
chr2	39783994	40319842	cp068276_39783995	252	.	535848	38.83
chr2	40319842	40508923	cp068276_40319843	211	.	189081	37.39
chr2	40508923	41364609	cp068276_40508924	142	.	855686	34.99
chr2	41364609	41395053	cp068276_41364610	318	.	30444	41.14
chr2	41395053	41450532	cp068276_41395054	146	.	55479	35.13
chr2	41450532	41697192	cp068276_41450533	217	.	246660	37.61
chr2	41697192	41798535	cp068276_41697193	340	.	101343	41.92
chr2	41798535	41845701	cp068276_41798536	215	.	47166	37.55
chr2	41845701	41927601	cp068276_41845702	380	.	81900	43.33
chr2	41927601	42117260	cp068276_41927602	504	.	189659	47.65
chr2	42117260	42176101	cp068276_42117261	364	.	58841	42.77
chr2	42176101	42338769	cp068276_42176102	224	.	162668	37.86
chr2	42338769	42415139	cp068276_42338770	425	.	76370	44.90
chr2	42415139	42449490	cp068276_42415140	253	.	34351	38.86
chr2	42449490	42498016	cp068276_42449491	338	.	48526	41.84
chr2	42498016	42635361	cp068276_42498017	447	.	137345	45.68
chr2	42635361	42758197	cp068276_42635362	288	.	122836	40.09
chr2	42758197	42924617	cp068276_42758198	499	.	166420	47.48
chr2	42924617	43233483	cp068276_42924618	600	.	308866	51.03
chr2	43233483	43312201	cp068276_43233484	481	.	78718	46.84
chr2	43312201	43359612	cp068276_43312202	336	.	47411	41.77
chr2	43359612	43825245	cp068276_43359613	248	.	465633	38.70
chr2	43825245	43860409	cp068276_43825246	529	.	35164	48.55
chr2	43860409	43898569	cp068276_43860410	378	.	38160	43.25
chr2	43898569	43991508	cp068276_43898570	170	.	92939	35.96
chr2	43991508	44112850	cp068276_43991509	420	.	121342	44.71
chr2	44112850	44144603	cp068276_44112851	300	.	31753	40.53
chr2	44144603	44175297	cp068276_44144604	411	.	30694	44.39
chr2	44175297	44253337	cp068276_44175298	230	.	78040	38.08
chr2	44253337	44312393	cp068276_44253338	368	.	59056	42.90
chr2	44312393	44512965	cp068276_44312394	189	.	200572	36.63
chr2	44512965	44753915	cp068276_44512966	239	.	240950	38.37
chr2	44753915	44933258	cp068276_44753916	390	.	179343	43.65
chr2	44933258	44963262	cp068276_44933259	767	.	30004	56.87
chr2	44963262	45081779	cp068276_44963263	515	.	118517	48.04
chr2	45081779	45258941	cp068276_45081780	357	.	177162	42.51
chr2	45258941	45364376	cp068276_45258942	482	.	105435	46.88
chr2	45364376	45593097	cp068276_45364377	174	.	228721	36.12
chr2	45593097	45640512	cp068276_45593098	279	.	47415	39.79
chr2	45640512	46574638	cp068276_45640513	414	.	934126	44.51
chr2	46574638	46801266	cp068276_46574639	259	.	226628	39.07
chr2	46801266	46959968	cp068276_46801267	484	.	158702	46.96
chr2	46959968	47005146	cp068276_46959969	595	.	45178	50.84
chr2	47005146	47083742	cp068276_47005147	684	.	78596	53.97
chr2	47083742	47114030	cp068276_47083743	552	.	30288	49.35
chr2	47114030	47180036	cp068276_47114031	291	.	66006	40.21
chr2	47180036	47441859	cp068276_47180037	446	.	261823	45.64
chr2	47441859	47497889	cp068276_47441860	266	.	56030	39.31
chr2	47497889	47578493	cp068276_47497890	549	.	80604	49.25
chr2	47578493	47802902	cp068276_47578494	442	.	224409	45.48
chr2	47802902	48323876	cp068276_47802903	285	.	520974	39.99
chr2	48323876	48409986	cp068276_48323877	185	.	86110	36.50
chr2	48409986	48447639	cp068276_48409987	397	.	37653	43.92
chr2	48447639	48521515	cp068276_48447640	269	.	73876	39.45
chr2	48521515	48592161	cp068276_48521516	429	.	70646	45.02
chr2	48592161	48632131	cp068276_48592162	306	.	39970	40.73
chr2	48632131	48693061	cp068276_48632132	168	.	60930	35.90
chr2	48693061	49031762	cp068276_48693062	319	.	338701	41.18
chr2	49031762	49094917	cp068276_49031763	187	.	63155	36.57
chr2	49094917	49125552	cp068276_49094918	316	.	30635	41.08
chr2	49125552	49316456	cp068276_49125553	242	.	190904	38.49
chr2	49316456	49884298	cp068276_49316457	194	.	567842	36.81
chr2	49884298	51511158	cp068276_49884299	164	.	1626860	35.75
chr2	51511158	51989741	cp068276_51511159	132	.	478583	34.65
chr2	51989741	52057751	cp068276_51989742	231	.	68010	38.11
chr2	52057751	52249080	cp068276_52057752	105	.	191329	33.70
chr2	52249080	53395014	cp068276_52249081	185	.	1145934	36.48
chr2	53395014	54330228	cp068276_53395015	278	.	935214	39.76
chr2	54330228	54362563	cp068276_54330229	170	.	32335	35.97
chr2	54362563	54693795	cp068276_54362564	357	.	331232	42.52
chr2	54693795	55284219	cp068276_54693796	304	.	590424	40.67
chr2	55284219	55401944	cp068276_55284220	166	.	117725	35.83
chr2	55401944	56276203	cp068276_55401945	274	.	874259	39.62
chr2	56276203	56675787	cp068276_56276204	201	.	399584	37.05
chr2	56675787	58255371	cp068276_56675788	152	.	1579584	35.35
chr2	58255371	59781157	cp068276_58255372	215	.	1525786	37.54
chr2	59781157	60266180	cp068276_59781158	298	.	485023	40.46
chr2	60266180	60889105	cp068276_60266181	397	.	622925	43.91
chr2	60889105	61144658	cp068276_60889106	264	.	255553	39.26
chr2	61144658	61208800	cp068276_61144659	417	.	64142	44.62
chr2	61208800	61401391	cp068276_61208801	200	.	192591	37.01
chr2	61401391	61951846	cp068276_61401392	366	.	550455	42.81
chr2	61951846	62076183	cp068276_61951847	272	.	124337	39.52
chr2	62076183	62183088	cp068276_62076184	338	.	106905	41.86
chr2	62183088	62485009	cp068276_62183089	430	.	301921	45.06
chr2	62485009	62547635	cp068276_62485010	295	.	62626	40.33
chr2	62547635	62734699	cp068276_62547636	272	.	187064	39.55
chr2	62734699	63050691	cp068276_62734700	178	.	315992	36.25
chr2	63050691	63081386	cp068276_63050692	479	.	30695	46.78
chr2	63081386	63996303	cp068276_63081387	216	.	914917	37.59
chr2	63996303	64257256	cp068276_63996304	279	.	260953	39.78
chr2	64257256	64534775	cp068276_64257257	394	.	277519	43.79
chr2	64534775	64603763	cp068276_64534776	195	.	68988	36.84
chr2	64603763	64640990	cp068276_64603764	546	.	37227	49.11
chr2	64640990	64789335	cp068276_64640991	299	.	148345	40.47
chr2	64789335	65093020	cp068276_64789336	447	.	303685	45.65
chr2	65093020	65138906	cp068276_65093021	306	.	45886	40.72
chr2	65138906	65201044	cp068276_65138907	438	.	62138	45.36
chr2	65201044	65286942	cp068276_65201045	278	.	85898	39.74
chr2	65286942	65683118	cp068276_65286943	409	.	396176	44.35
chr2	65683118	66157987	cp068276_65683119	308	.	474869	40.78
chr2	66157987	66673242	cp068276_66157988	268	.	515255	39.39
chr2	66673242	67408343	cp068276_66673243	217	.	735101	37.61
chr2	67408343	67458464	cp068276_67408344	128	.	50121	34.49
chr2	67458464	67592266	cp068276_67458465	276	.	133802	39.68
chr2	67592266	67652521	cp068276_67592267	205	.	60255	37.18
chr2	67652521	68022510	cp068276_67652522	317	.	369989	41.12
chr2	68022510	68364912	cp068276_68022511	249	.	342402	38.72
chr2	68364912	68459972	cp068276_68364913	345	.	95060	42.08
chr2	68459972	68646421	cp068276_68459973	180	.	186449	36.30
chr2	68646421	68950457	cp068276_68646422	342	.	304036	42.00
chr2	68950457	69124036	cp068276_68950458	264	.	173579	39.27
chr2	69124036	69844486	cp068276_69124037	349	.	720450	42.25
chr2	69844486	69893959	cp068276_69844487	198	.	49473	36.95
chr2	69893959	69954788	cp068276_69893960	321	.	60829	41.26
chr2	69954788	70011799	cp068276_69954789	560	.	57011	49.61
chr2	70011799	70898485	cp068276_70011800	403	.	886686	44.11
chr2	70898485	71020022	cp068276_70898486	560	.	121537	49.62
chr2	71020022	71068764	cp068276_71020023	407	.	48742	44.25
chr2	71068764	71104629	cp068276_71068765	527	.	35865	48.47
chr2	71104629	71161202	cp068276_71104630	313	.	56573	40.96
chr2	71161202	71192357	cp068276_71161203	548	.	31155	49.18
chr2	71192357	71289240	cp068276_71192358	321	.	96883	41.26
chr2	71289240	71460761	cp068276_71289241	231	.	171521	38.09
chr2	71460761	71553984	cp068276_71460762	540	.	93223	48.93
chr2	71553984	71633929	cp068276_71553985	710	.	79945	54.85
chr2	71633929	72201763	cp068276_71633930	455	.	567834	45.96
chr2	72201763	72233688	cp068276_72201764	295	.	31925	40.33
chr2	72233688	72836433	cp068276_72233689	191	.	602745	36.70
chr2	72836433	72868912	cp068276_72836434	405	.	32479	44.18
chr2	72868912	72899611	cp068276_72868913	263	.	30699	39.23
chr2	72899611	73014505	cp068276_72899612	644	.	114894	52.57
chr2	73014505	73081807	cp068276_73014506	427	.	67302	44.98
chr2	73081807	73126577	cp068276_73081808	708	.	44770	54.81
chr2	73126577	73168809	cp068276_73126578	363	.	42232	42.73
chr2	73168809	73307028	cp068276_73168810	568	.	138219	49.91
chr2	73307028	73404648	cp068276_73307029	332	.	97620	41.65
chr2	73404648	73613589	cp068276_73404649	224	.	208941	37.85
chr2	73613589	73958965	cp068276_73613590	374	.	345376	43.10
chr2	73958965	73989188	cp068276_73958966	446	.	30223	45.64
chr2	73989188	74019202	cp068276_73989189	655	.	30014	52.94
chr2	74019202	74421040	cp068276_74019203	441	.	401838	45.44
chr2	74421040	74572374	cp068276_74421041	631	.	151334	52.11
chr2	74572374	74604199	cp068276_74572375	341	.	31825	41.95
chr2	74604199	74655487	cp068276_74604200	236	.	51288	38.29
chr2	74655487	74969040	cp068276_74655488	408	.	313553	44.30
chr2	74969040	75889149	cp068276_74969041	278	.	920109	39.76
chr2	75889149	76806893	cp068276_75889150	178	.	917744	36.25
chr2	76806893	78761808	cp068276_76806894	139	.	1954915	34.88
chr2	78761808	78801214	cp068276_78761809	292	.	39406	40.24
chr2	78801214	78978736	cp068276_78801215	184	.	177522	36.47
chr2	78978736	79341283	cp068276_78978737	281	.	362547	39.86
chr2	79341283	79951651	cp068276_79341284	213	.	610368	37.49
chr2	79951651	80339009	cp068276_79951652	294	.	387358	40.30
chr2	80339009	80589761	cp068276_80339010	259	.	250752	39.07
chr2	80589761	80863074	cp068276_80589762	191	.	273313	36.69
chr2	80863074	80901126	cp068276_80863075	290	.	38052	40.17
chr2	80901126	83730033	cp068276_80901127	152	.	2828907	35.35
chr2	83730033	84022984	cp068276_83730034	198	.	292951	36.95
chr2	84022984	84168787	cp068276_84022985	230	.	145803	38.07
chr2	84168787	84489647	cp068276_84168788	288	.	320860	40.09
chr2	84489647	84663937	cp068276_84489648	202	.	174290	37.09
chr2	84663937	84808098	cp068276_84663938	264	.	144161	39.26
chr2	84808098	84974174	cp068276_84808099	461	.	166076	46.17
chr2	84974174	85134395	cp068276_84974175	340	.	160221	41.93
chr2	85134395	85742994	cp068276_85134396	508	.	608599	47.81
chr2	85742994	85783075	cp068276_85742995	712	.	40081	54.93
chr2	85783075	85817697	cp068276_85783076	573	.	34622	50.07
chr2	85817697	85976720	cp068276_85817698	406	.	159023	44.24
chr2	85976720	86083612	cp068276_85976721	515	.	106892	48.03
chr2	86083612	86218900	cp068276_86083613	331	.	135288	41.59
chr2	86218900	86249022	cp068276_86218901	549	.	30122	49.22
chr2	86249022	86372791	cp068276_86249023	422	.	123769	44.79
chr2	86372791	86779964	cp068276_86372792	282	.	407173	39.87
chr2	86779964	86867540	cp068276_86779965	468	.	87576	46.40
chr2	86867540	87099943	cp068276_86867541	302	.	232403	40.60
chr2	87099943	87130863	cp068276_87099944	101	.	30920	33.54
chr2	87130863	87204020	cp068276_87130864	244	.	73157	38.55
chr2	87204020	87364166	cp068276_87204021	437	.	160146	45.31
chr2	87364166	87403404	cp068276_87364167	213	.	39238	37.46
chr2	87403404	87443528	cp068276_87403405	967	.	40124	63.86
chr2	87443528	87631780	cp068276_87443529	408	.	188252	44.31
chr2	87631780	87702269	cp068276_87631781	516	.	70489	48.08
chr2	87702269	87837993	cp068276_87702270	268	.	135724	39.41
chr2	87837993	87972823	cp068276_87837994	145	.	134830	35.08
chr2	87972823	88007402	cp068276_87972824	278	.	34579	39.75
chr2	88007402	88568539	cp068276_88007403	397	.	561137	43.91
chr2	88568539	88625909	cp068276_88568540	209	.	57370	37.34
chr2	88625909	88775719	cp068276_88625910	363	.	149810	42.71
chr2	88775719	88815706	cp068276_88775720	127	.	39987	34.46
chr2	88815706	88845710	cp068276_88815707	454	.	30004	45.91
chr2	88845710	89565412	cp068276_88845711	277	.	719702	39.72
chr2	89565412	89691547	cp068276_89565413	481	.	126135	46.84
chr2	89691547	89725013	cp068276_89691548	244	.	33466	38.57
chr2	89725013	89755410	cp068276_89725014	1000	.	30397	66.39
chr2	89755410	89785416	cp068276_89755411	578	.	30006	50.24
chr2	89785416	89824692	cp068276_89785417	248	.	39276	38.69
chr2	89824692	89880720	cp068276_89824693	113	.	56028	33.97
chr2	89880720	89938085	cp068276_89880721	336	.	57365	41.79
chr2	89938085	90016772	cp068276_89938086	1000	.	78687	65.83
chr2	90016772	90049880	cp068276_90016773	253	.	33108	38.87
chr2	90049880	90148757	cp068276_90049881	505	.	98877	47.68
chr2	90148757	90792324	cp068276_90148758	285	.	643567	40.01
chr2	90792324	90843355	cp068276_90792325	408	.	51031	44.30
chr2	90843355	90903832	cp068276_90843356	890	.	60477	61.18
chr2	90903832	90937196	cp068276_90903833	506	.	33364	47.73
chr2	90937196	90974344	cp068276_90937197	240	.	37148	38.40
chr2	90974344	91004360	cp068276_90974345	130	.	30016	34.55
chr2	91004360	91402536	cp068276_91004361	199	.	398176	36.99
chr2	91402536	91436652	cp068276_91402537	156	.	34116	35.46
chr2	91436652	91598347	cp068276_91436653	198	.	161695	36.94
chr2	91598347	91628643	cp068276_91598348	135	.	30296	34.74
chr2	91628643	91972345	cp068276_91628644	427	.	343702	44.96
chr2	91972345	92189460	cp068276_91972346	264	.	217115	39.26
chr2	92189460	92233603	cp068276_92189461	440	.	44143	45.43
chr2	92233603	92307057	cp068276_92233604	179	.	73454	36.27
chr2	92307057	92338848	cp068276_92307058	252	.	31791	38.85
chr2	92338848	93565771	cp068276_92338849	240	.	1226923	38.43
chr2	93565771	93824238	cp068276_93565772	246	.	258467	38.62
chr2	93824238	93927400	cp068276_93824239	238	.	103162	38.33
chr2	93927400	93978047	cp068276_93927401	233	.	50647	38.16
chr2	93978047	94033466	cp068276_93978048	240	.	55419	38.41
chr2	94033466	94178668	cp068276_94033467	229	.	145202	38.04
chr2	94178668	94315447	cp068276_94178669	238	.	136779	38.34
chr2	94315447	94695931	cp068276_94315448	231	.	380484	38.09
chr2	94695931	94725937	cp068276_94695932	507	.	30006	47.76
chr2	94725937	94814237	cp068276_94725938	254	.	88300	38.90
chr2	94814237	94877966	cp068276_94814238	114	.	63729	33.99
chr2	94877966	94972429	cp068276_94877967	249	.	94463	38.75
chr2	94972429	95002447	cp068276_94972430	517	.	30018	48.12
chr2	95002447	95079300	cp068276_95002448	204	.	76853	37.15
chr2	95079300	95129360	cp068276_95079301	453	.	50060	45.88
chr2	95129360	95231018	cp068276_95129361	117	.	101658	34.10
chr2	95231018	95261499	cp068276_95231019	301	.	30481	40.56
chr2	95261499	95296819	cp068276_95261500	546	.	35320	49.11
chr2	95296819	95363324	cp068276_95296820	170	.	66505	35.98
chr2	95363324	95393328	cp068276_95363325	600	.	30004	51.01
chr2	95393328	95476977	cp068276_95393329	283	.	83649	39.91
chr2	95476977	95516618	cp068276_95476978	515	.	39641	48.04
chr2	95516618	95570420	cp068276_95516619	654	.	53802	52.92
chr2	95570420	95771144	cp068276_95570421	383	.	200724	43.41
chr2	95771144	95861811	cp068276_95771145	749	.	90667	56.23
chr2	95861811	95943317	cp068276_95861812	545	.	81506	49.09
chr2	95943317	96146504	cp068276_95943318	228	.	203187	38.00
chr2	96146504	96207828	cp068276_96146505	482	.	61324	46.90
chr2	96207828	96257800	cp068276_96207829	364	.	49972	42.74
chr2	96257800	96310056	cp068276_96257801	626	.	52256	51.92
chr2	96310056	96340195	cp068276_96310057	445	.	30139	45.59
chr2	96340195	96494114	cp068276_96340196	159	.	153919	35.58
chr2	96494114	96530755	cp068276_96494115	366	.	36641	42.82
chr2	96530755	96604638	cp068276_96530756	572	.	73883	50.05
chr2	96604638	96666537	cp068276_96604639	765	.	61899	56.80
chr2	96666537	96922561	cp068276_96666538	477	.	256024	46.71
chr2	96922561	97003420	cp068276_96922562	376	.	80859	43.16
chr2	97003420	97067316	cp068276_97003421	678	.	63896	53.75
chr2	97067316	97143498	cp068276_97067317	380	.	76182	43.31
chr2	97143498	97294949	cp068276_97143499	535	.	151451	48.75
chr2	97294949	97479823	cp068276_97294950	662	.	184874	53.19
chr2	97479823	97511859	cp068276_97479824	469	.	32036	46.44
