chrom	chromStart	chromEnd	name	score	strand	length	GC
chr4	54035357	54870432	cp068274_54035358	215	.	835075	37.54
chr4	54870432	54980279	cp068274_54870433	0	.	109847	23.93
chr4	54980279	55180061	cp068274_54980280	205	.	199782	37.19
chr4	55180061	56022403	cp068274_55180062	286	.	842342	40.02
chr4	56022403	56499435	cp068274_56022404	349	.	477032	42.23
chr4	56499435	56724085	cp068274_56499436	224	.	224650	37.85
chr4	56724085	56865694	cp068274_56724086	297	.	141609	40.40
chr4	56865694	56968128	cp068274_56865695	171	.	102434	36.00
chr4	56968128	57091215	cp068274_56968129	365	.	123087	42.79
chr4	57091215	57476458	cp068274_57091216	315	.	385243	41.05
chr4	57476458	57550944	cp068274_57476459	174	.	74486	36.09
chr4	57550944	57699262	cp068274_57550945	369	.	148318	42.92
chr4	57699262	57729270	cp068274_57699263	549	.	30008	49.23
chr4	57729270	58187529	cp068274_57729271	333	.	458259	41.67
chr4	58187529	58823277	cp068274_58187530	275	.	635748	39.63
chr4	58823277	58912391	cp068274_58823278	365	.	89114	42.81
chr4	58912391	59522936	cp068274_58912392	236	.	610545	38.29
chr4	59522936	59784498	cp068274_59522937	305	.	261562	40.69
chr4	59784498	59816818	cp068274_59784499	471	.	32320	46.52
chr4	59816818	60079988	cp068274_59816819	269	.	263170	39.43
chr4	60079988	60472559	cp068274_60079989	407	.	392571	44.27
chr4	60472559	60528576	cp068274_60472560	268	.	56017	39.39
chr4	60528576	60736407	cp068274_60528577	365	.	207831	42.78
chr4	60736407	60939050	cp068274_60736408	285	.	202643	40.01
chr4	60939050	61222981	cp068274_60939051	238	.	283931	38.34
chr4	61222981	61957639	cp068274_61222982	179	.	734658	36.28
chr4	61957639	63829805	cp068274_61957640	127	.	1872166	34.47
chr4	63829805	65178388	cp068274_63829806	149	.	1348583	35.25
chr4	65178388	65213579	cp068274_65178389	310	.	35191	40.87
chr4	65213579	65418338	cp068274_65213580	179	.	204759	36.28
chr4	65418338	65559809	cp068274_65418339	94	.	141471	33.31
chr4	65559809	66055190	cp068274_65559810	181	.	495381	36.34
chr4	66055190	70363268	cp068274_66055191	130	.	4308078	34.57
chr4	70363268	72215518	cp068274_70363269	206	.	1852250	37.22
chr4	72215518	73754489	cp068274_72215519	149	.	1538971	35.25
chr4	73754489	74024817	cp068274_73754490	224	.	270328	37.87
chr4	74024817	74059285	cp068274_74024818	369	.	34468	42.95
chr4	74059285	74163602	cp068274_74059286	261	.	104317	39.15
chr4	74163602	74284081	cp068274_74163603	376	.	120479	43.18
chr4	74284081	74657200	cp068274_74284082	261	.	373119	39.17
chr4	74657200	75636046	cp068274_74657201	194	.	978846	36.82
chr4	75636046	75883103	cp068274_75636047	150	.	247057	35.26
chr4	75883103	76453232	cp068274_75883104	236	.	570129	38.26
chr4	76453232	78130476	cp068274_76453233	201	.	1677244	37.04
chr4	78130476	79012508	cp068274_78130477	264	.	882032	39.27
chr4	79012508	79066397	cp068274_79012509	415	.	53889	44.55
chr4	79066397	79096943	cp068274_79066398	296	.	30546	40.37
chr4	79096943	79154664	cp068274_79096944	157	.	57721	35.50
chr4	79154664	79283903	cp068274_79154665	383	.	129239	43.44
chr4	79283903	80497340	cp068274_79283904	306	.	1213437	40.71
chr4	80497340	80731180	cp068274_80497341	386	.	233840	43.51
chr4	80731180	80978054	cp068274_80731181	327	.	246874	41.46
chr4	80978054	81324038	cp068274_80978055	218	.	345984	37.66
chr4	81324038	82122289	cp068274_81324039	280	.	798251	39.83
chr4	82122289	84512887	cp068274_82122290	179	.	2390598	36.27
chr4	84512887	85597358	cp068274_84512888	255	.	1084471	38.95
chr4	85597358	86020263	cp068274_85597359	342	.	422905	41.99
chr4	86020263	86130883	cp068274_86020264	435	.	110620	45.24
chr4	86130883	86233588	cp068274_86130884	264	.	102705	39.27
chr4	86233588	86314772	cp068274_86233589	203	.	81184	37.13
chr4	86314772	86583206	cp068274_86314773	354	.	268434	42.42
chr4	86583206	87017805	cp068274_86583207	310	.	434599	40.86
chr4	87017805	87809710	cp068274_87017806	217	.	791905	37.62
chr4	87809710	87839769	cp068274_87809711	463	.	30059	46.21
chr4	87839769	88052371	cp068274_87839770	271	.	212602	39.52
chr4	88052371	90141509	cp068274_88052372	199	.	2089138	36.99
chr4	90141509	90337413	cp068274_90141510	355	.	195904	42.43
chr4	90337413	91330899	cp068274_90337414	265	.	993486	39.29
chr4	91330899	91944134	cp068274_91330900	307	.	613235	40.78
chr4	91944134	92785250	cp068274_91944135	237	.	841116	38.30
chr4	92785250	93198867	cp068274_92785251	191	.	413617	36.69
chr4	93198867	95633143	cp068274_93198868	154	.	2434276	35.41
chr4	95633143	96861888	cp068274_95633144	124	.	1228745	34.34
chr4	96861888	97396124	cp068274_96861889	189	.	534236	36.63
chr4	97396124	97494840	cp068274_97396125	291	.	98716	40.20
chr4	97494840	98200355	cp068274_97494841	215	.	705515	37.55
chr4	98200355	98447381	cp068274_98200356	172	.	247026	36.04
chr4	98447381	98522135	cp068274_98447382	323	.	74754	41.33
chr4	98522135	98729737	cp068274_98522136	212	.	207602	37.45
chr4	98729737	99266613	cp068274_98729738	174	.	536876	36.12
chr4	99266613	99304020	cp068274_99266614	275	.	37407	39.64
chr4	99304020	101218265	cp068274_99304021	154	.	1914245	35.40
chr4	101218265	101735350	cp068274_101218266	191	.	517085	36.70
chr4	101735350	101982666	cp068274_101735351	336	.	247316	41.77
chr4	101982666	102518268	cp068274_101982667	273	.	535602	39.59
chr4	102518268	102854189	cp068274_102518269	230	.	335921	38.06
chr4	102854189	102958070	cp068274_102854190	159	.	103881	35.57
chr4	102958070	103172811	cp068274_102958071	295	.	214741	40.34
chr4	103172811	103260075	cp068274_103172812	152	.	87264	35.33
chr4	103260075	103661684	cp068274_103260076	246	.	401609	38.64
chr4	103661684	104636298	cp068274_103661685	173	.	974614	36.08
chr4	104636298	105105771	cp068274_104636299	210	.	469473	37.36
chr4	105105771	105436449	cp068274_105105772	151	.	330678	35.31
chr4	105436449	106198059	cp068274_105436450	250	.	761610	38.76
chr4	106198059	106793330	cp068274_106198060	199	.	595271	37.00
chr4	106793330	106827505	cp068274_106793331	338	.	34175	41.85
chr4	106827505	107298541	cp068274_106827506	166	.	471036	35.83
chr4	107298541	107801420	cp068274_107298542	131	.	502879	34.60
chr4	107801420	109111609	cp068274_107801421	193	.	1310189	36.78
chr4	109111609	109143661	cp068274_109111610	96	.	32052	33.36
chr4	109143661	109445947	cp068274_109143662	239	.	302286	38.38
chr4	109445947	109597610	cp068274_109445948	118	.	151663	34.15
chr4	109597610	110877022	cp068274_109597611	182	.	1279412	36.38
chr4	110877022	111291535	cp068274_110877023	255	.	414513	38.95
chr4	111291535	111365234	cp068274_111291536	375	.	73699	43.13
chr4	111365234	112107960	cp068274_111365235	293	.	742726	40.27
chr4	112107960	112603566	cp068274_112107961	195	.	495606	36.85
chr4	112603566	113779115	cp068274_112603567	284	.	1175549	39.97
chr4	113779115	113911005	cp068274_113779116	211	.	131890	37.39
chr4	113911005	113944137	cp068274_113911006	550	.	33132	49.28
chr4	113944137	113995536	cp068274_113944138	253	.	51399	38.87
chr4	113995536	115252110	cp068274_113995537	161	.	1256574	35.65
chr4	115252110	115588044	cp068274_115252111	227	.	335934	37.96
chr4	115588044	116195011	cp068274_115588045	296	.	606967	40.39
chr4	116195011	116660700	cp068274_116195012	186	.	465689	36.54
chr4	116660700	116806634	cp068274_116660701	244	.	145934	38.55
chr4	116806634	118057509	cp068274_116806635	182	.	1250875	36.37
chr4	118057509	121125510	cp068274_118057510	125	.	3068001	34.39
chr4	121125510	121651590	cp068274_121125511	188	.	526080	36.59
chr4	121651590	121724413	cp068274_121651591	259	.	72823	39.10
chr4	121724413	121772248	cp068274_121724414	405	.	47835	44.20
chr4	121772248	121865550	cp068274_121772249	162	.	93302	35.68
chr4	121865550	121916079	cp068274_121865551	408	.	50529	44.30
chr4	121916079	121947461	cp068274_121916080	544	.	31382	49.05
chr4	121947461	122708176	cp068274_121947462	228	.	760715	37.99
chr4	122708176	122762163	cp068274_122708177	497	.	53987	47.41
chr4	122762163	124142687	cp068274_122762164	185	.	1380524	36.48
chr4	124142687	125472056	cp068274_124142688	233	.	1329369	38.17
chr4	125472056	125668846	cp068274_125472057	123	.	196790	34.34
chr4	125668846	125794176	cp068274_125668847	195	.	125330	36.84
chr4	125794176	127139768	cp068274_125794177	247	.	1345592	38.66
chr4	127139768	129082133	cp068274_127139769	166	.	1942365	35.83
chr4	129082133	130323176	cp068274_129082134	143	.	1241043	35.03
chr4	130323176	131089773	cp068274_130323177	215	.	766597	37.55
chr4	131089773	131146468	cp068274_131089774	130	.	56695	34.56
chr4	131146468	131821207	cp068274_131146469	279	.	674739	39.77
chr4	131821207	132113590	cp068274_131821208	337	.	292383	41.80
chr4	132113590	132177427	cp068274_132113591	418	.	63837	44.64
chr4	132177427	132229901	cp068274_132177428	191	.	52474	36.72
chr4	132229901	132312975	cp068274_132229902	109	.	83074	33.82
chr4	132312975	132850220	cp068274_132312976	208	.	537245	37.29
chr4	132850220	134164512	cp068274_132850221	149	.	1314292	35.23
chr4	134164512	134966317	cp068274_134164513	113	.	801805	33.99
chr4	134966317	135026844	cp068274_134966318	223	.	60527	37.84
chr4	135026844	135089270	cp068274_135026845	956	.	62426	63.48
chr4	135089270	140731818	cp068274_135089271	127	.	5642548	34.48
chr4	140731818	140825662	cp068274_140731819	241	.	93844	38.47
chr4	140825662	141356331	cp068274_140825663	151	.	530669	35.31
chr4	141356331	141458224	cp068274_141356332	257	.	101893	39.02
chr4	141458224	141623002	cp068274_141458225	151	.	164778	35.29
chr4	141623002	141940321	cp068274_141623003	226	.	317319	37.92
chr4	141940321	142148140	cp068274_141940322	288	.	207819	40.09
chr4	142148140	142365729	cp068274_142148141	376	.	217589	43.19
chr4	142365729	142459568	cp068274_142365730	239	.	93839	38.38
chr4	142459568	142643803	cp068274_142459569	345	.	184235	42.08
chr4	142643803	142713255	cp068274_142643804	209	.	69452	37.33
chr4	142713255	142762099	cp068274_142713256	299	.	48844	40.48
chr4	142762099	143106957	cp068274_142762100	374	.	344858	43.10
chr4	143106957	143490095	cp068274_143106958	316	.	383138	41.08
chr4	143490095	143529076	cp068274_143490096	201	.	38981	37.07
chr4	143529076	143640925	cp068274_143529077	389	.	111849	43.65
chr4	143640925	143885223	cp068274_143640926	206	.	244298	37.23
chr4	143885223	144250895	cp068274_143885224	311	.	365672	40.91
chr4	144250895	144735210	cp068274_144250896	235	.	484315	38.25
chr4	144735210	146161810	cp068274_144735211	186	.	1426600	36.52
chr4	146161810	147022654	cp068274_146161811	242	.	860844	38.48
chr4	147022654	148473796	cp068274_147022655	209	.	1451142	37.32
chr4	148473796	149005728	cp068274_148473797	265	.	531932	39.30
chr4	149005728	149255216	cp068274_149005729	338	.	249488	41.84
chr4	149255216	149523141	cp068274_149255217	261	.	267925	39.15
chr4	149523141	149568711	cp068274_149523142	415	.	45570	44.55
chr4	149568711	149652508	cp068274_149568712	266	.	83797	39.34
chr4	149652508	149804143	cp068274_149652509	166	.	151635	35.82
chr4	149804143	149956292	cp068274_149804144	253	.	152149	38.89
chr4	149956292	149998263	cp068274_149956293	375	.	41971	43.13
chr4	149998263	150262568	cp068274_149998264	178	.	264305	36.24
chr4	150262568	150871810	cp068274_150262569	228	.	609242	38.01
chr4	150871810	151541809	cp068274_150871811	310	.	669999	40.86
chr4	151541809	152514264	cp068274_151541810	216	.	972455	37.59
chr4	152514264	153200279	cp068274_152514265	163	.	686015	35.74
chr4	153200279	153328748	cp068274_153200280	213	.	128469	37.48
chr4	153328748	153567783	cp068274_153328749	279	.	239035	39.79
chr4	153567783	153612423	cp068274_153567784	449	.	44640	45.73
chr4	153612423	154276365	cp068274_153612424	158	.	663942	35.53
chr4	154276365	154324787	cp068274_154276366	305	.	48422	40.69
chr4	154324787	154439725	cp068274_154324788	402	.	114938	44.10
chr4	154439725	154738226	cp068274_154439726	309	.	298501	40.83
chr4	154738226	154972449	cp068274_154738227	254	.	234223	38.92
chr4	154972449	155017518	cp068274_154972450	468	.	45069	46.41
chr4	155017518	155055803	cp068274_155017519	412	.	38285	44.42
chr4	155055803	155175571	cp068274_155055804	294	.	119768	40.30
chr4	155175571	155634025	cp068274_155175572	369	.	458454	42.92
chr4	155634025	155722983	cp068274_155634026	111	.	88958	33.92
chr4	155722983	155857486	cp068274_155722984	179	.	134503	36.28
chr4	155857486	156089770	cp068274_155857487	355	.	232284	42.43
chr4	156089770	156256084	cp068274_156089771	211	.	166314	37.41
chr4	156256084	156353384	cp068274_156256085	474	.	97300	46.60
chr4	156353384	156402188	cp068274_156353385	291	.	48804	40.21
chr4	156402188	156579680	cp068274_156402189	406	.	177492	44.23
chr4	156579680	156747274	cp068274_156579681	277	.	167594	39.73
chr4	156747274	156873709	cp068274_156747275	389	.	126435	43.65
chr4	156873709	157462685	cp068274_156873710	298	.	588976	40.45
chr4	157462685	158136059	cp068274_157462686	228	.	673374	37.99
chr4	158136059	158166981	cp068274_158136060	65	.	30922	32.29
chr4	158166981	158380385	cp068274_158166982	269	.	213404	39.45
chr4	158380385	158709167	cp068274_158380386	173	.	328782	36.08
chr4	158709167	158739172	cp068274_158709168	378	.	30005	43.26
chr4	158739172	159392516	cp068274_158739173	205	.	653344	37.20
chr4	159392516	161513639	cp068274_159392517	165	.	2121123	35.78
chr4	161513639	162004450	cp068274_161513640	221	.	490811	37.76
chr4	162004450	162457021	cp068274_162004451	303	.	452571	40.64
chr4	162457021	162706113	cp068274_162457022	183	.	249092	36.42
chr4	162706113	162876039	cp068274_162706114	339	.	169926	41.89
chr4	162876039	162994060	cp068274_162876040	249	.	118021	38.74
chr4	162994060	163482643	cp068274_162994061	199	.	488583	36.99
chr4	163482643	164028483	cp068274_163482644	153	.	545840	35.37
chr4	164028483	165946751	cp068274_164028484	122	.	1918268	34.29
chr4	165946751	166298479	cp068274_165946752	176	.	351728	36.18
chr4	166298479	166992883	cp068274_166298480	216	.	694404	37.57
chr4	166992883	167856703	cp068274_166992884	154	.	863820	35.42
chr4	167856703	168245582	cp068274_167856704	248	.	388879	38.71
chr4	168245582	168482805	cp068274_168245583	383	.	237223	43.43
chr4	168482805	168556385	cp068274_168482806	284	.	73580	39.95
chr4	168556385	168969778	cp068274_168556386	244	.	413393	38.54
chr4	168969778	169322650	cp068274_168969779	193	.	352872	36.78
chr4	169322650	171216726	cp068274_169322651	144	.	1894076	35.06
chr4	171216726	171301000	cp068274_171216727	246	.	84274	38.61
chr4	171301000	171531771	cp068274_171301001	159	.	230771	35.58
chr4	171531771	171963591	cp068274_171531772	224	.	431820	37.85
chr4	171963591	172752437	cp068274_171963592	298	.	788846	40.44
chr4	172752437	173116318	cp068274_172752438	206	.	363881	37.22
chr4	173116318	173385803	cp068274_173116319	333	.	269485	41.68
chr4	173385803	173418714	cp068274_173385804	442	.	32911	45.50
chr4	173418714	173576168	cp068274_173418715	281	.	157454	39.85
chr4	173576168	174074657	cp068274_173576169	200	.	498489	37.01
chr4	174074657	174869575	cp068274_174074658	125	.	794918	34.41
chr4	174869575	175995478	cp068274_174869576	164	.	1125903	35.75
chr4	175995478	176146360	cp068274_175995479	196	.	150882	36.87
chr4	176146360	177068710	cp068274_176146361	274	.	922350	39.59
chr4	177068710	179413251	cp068274_177068711	177	.	2344541	36.23
chr4	179413251	179524542	cp068274_179413252	115	.	111291	34.05
chr4	179524542	180040030	cp068274_179524543	220	.	515488	37.73
chr4	180040030	180100585	cp068274_180040031	103	.	60555	33.62
chr4	180100585	180524154	cp068274_180100586	179	.	423569	36.29
chr4	180524154	180899792	cp068274_180524155	255	.	375638	38.95
chr4	180899792	181205690	cp068274_180899793	189	.	305898	36.63
chr4	181205690	183738699	cp068274_181205691	151	.	2533009	35.31
chr4	183738699	184466119	cp068274_183738700	192	.	727420	36.75
chr4	184466119	184497361	cp068274_184466120	335	.	31242	41.74
chr4	184497361	185375971	cp068274_184497362	234	.	878610	38.22
chr4	185375971	185791859	cp068274_185375972	283	.	415888	39.93
chr4	185791859	185866212	cp068274_185791860	160	.	74353	35.63
chr4	185866212	186096246	cp068274_185866213	228	.	230034	38.01
chr4	186096246	186139924	cp068274_186096247	345	.	43678	42.10
chr4	186139924	186208131	cp068274_186139925	606	.	68207	51.21
chr4	186208131	186261738	cp068274_186208132	456	.	53607	45.97
chr4	186261738	186461640	cp068274_186261739	344	.	199902	42.05
chr4	186461640	186654912	cp068274_186461641	250	.	193272	38.77
chr4	186654912	186788280	cp068274_186654913	483	.	133368	46.92
chr4	186788280	187005551	cp068274_186788281	363	.	217271	42.71
chr4	187005551	187060006	cp068274_187005552	232	.	54455	38.14
chr4	187060006	187090755	cp068274_187060007	541	.	30749	48.95
chr4	187090755	188587591	cp068274_187090756	384	.	1496836	43.47
chr4	188587591	189336406	cp068274_188587592	294	.	748815	40.32
chr4	189336406	190142796	cp068274_189336407	350	.	806390	42.27
chr4	190142796	190289722	cp068274_190142797	262	.	146926	39.18
chr4	190289722	190320151	cp068274_190289723	564	.	30429	49.75
chr4	190320151	191276786	cp068274_190320152	248	.	956635	38.71
chr4	191276786	191430946	cp068274_191276787	353	.	154160	42.37
chr4	191430946	191594223	cp068274_191430947	413	.	163277	44.48
chr4	191594223	191876072	cp068274_191594224	305	.	281849	40.70
chr4	191876072	192308750	cp068274_191876073	220	.	432678	37.71
chr4	192308750	192338756	cp068274_192308751	432	.	30006	45.13
chr4	192338756	192816932	cp068274_192338757	259	.	478176	39.09
chr4	192816932	193267231	cp068274_192816933	352	.	450299	42.33
chr4	193267231	193343152	cp068274_193267232	227	.	75921	37.96
chr4	193343152	193433331	cp068274_193343153	457	.	90179	46.03
chr4	193433331	193543512	cp068274_193433332	1000	.	110181	72.64
