chrom	chromStart	chromEnd	name	score	strand	length	GC
chr6	13493702	13575005	cp068272_13493703	168	.	81303	35.89
chr6	13575005	13659994	cp068272_13575006	440	.	84989	45.43
chr6	13659994	13798369	cp068272_13659995	345	.	138375	42.11
chr6	13798369	13872621	cp068272_13798370	232	.	74252	38.13
chr6	13872621	14674990	cp068272_13872622	377	.	802369	43.21
chr6	14674990	15056347	cp068272_14674991	423	.	381357	44.81
chr6	15056347	15145295	cp068272_15056348	475	.	88948	46.66
chr6	15145295	15359105	cp068272_15145296	356	.	213810	42.46
chr6	15359105	15413009	cp068272_15359106	577	.	53904	50.23
chr6	15413009	15489808	cp068272_15413010	278	.	76799	39.75
chr6	15489808	15531567	cp068272_15489809	179	.	41759	36.30
chr6	15531567	16068798	cp068272_15531568	341	.	537231	41.95
chr6	16068798	16232547	cp068272_16068799	476	.	163749	46.67
chr6	16232547	16339020	cp068272_16232548	351	.	106473	42.29
chr6	16339020	17016191	cp068272_16339021	302	.	677171	40.59
chr6	17016191	18241220	cp068272_17016192	341	.	1225029	41.97
chr6	18241220	18491679	cp068272_18241221	281	.	250459	39.84
chr6	18491679	19138752	cp068272_18491680	202	.	647073	37.07
chr6	19138752	19559899	cp068272_19138753	246	.	421147	38.62
chr6	19559899	19880311	cp068272_19559900	283	.	320412	39.94
chr6	19880311	20429039	cp068272_19880312	350	.	548728	42.28
chr6	20429039	21070458	cp068272_20429040	220	.	641419	37.71
chr6	21070458	21776967	cp068272_21070459	361	.	706509	42.64
chr6	21776967	21944841	cp068272_21776968	299	.	167874	40.49
chr6	21944841	22276371	cp068272_21944842	239	.	331530	38.39
chr6	22276371	23934067	cp068272_22276372	201	.	1657696	37.06
chr6	23934067	24033372	cp068272_23934068	299	.	99305	40.49
chr6	24033372	24238863	cp068272_24033373	244	.	205491	38.56
chr6	24238863	24477286	cp068272_24238864	366	.	238423	42.81
chr6	24477286	25290340	cp068272_24477287	308	.	813054	40.81
chr6	25290340	25816349	cp068272_25290341	247	.	526009	38.68
chr6	25816349	26209438	cp068272_25816350	339	.	393089	41.89
chr6	26209438	26390868	cp068272_26209439	418	.	181430	44.65
chr6	26390868	26483802	cp068272_26390869	365	.	92934	42.80
chr6	26483802	26705319	cp068272_26483803	282	.	221517	39.90
chr6	26705319	26743331	cp068272_26705320	143	.	38012	35.03
chr6	26743331	26773339	cp068272_26743332	490	.	30008	47.18
chr6	26773339	26825873	cp068272_26773340	170	.	52534	35.97
chr6	26825873	26855906	cp068272_26825874	62	.	30033	32.19
chr6	26855906	26991621	cp068272_26855907	240	.	135715	38.43
chr6	26991621	27733641	cp068272_26991622	340	.	742020	41.90
chr6	27733641	27766138	cp068272_27733642	471	.	32497	46.50
chr6	27766138	27931563	cp068272_27766139	202	.	165425	37.09
chr6	27931563	28637907	cp068272_27931564	298	.	706344	40.45
chr6	28637907	28892998	cp068272_28637908	386	.	255091	43.53
chr6	28892998	29314202	cp068272_28892999	196	.	421204	36.87
chr6	29314202	29374491	cp068272_29314203	323	.	60289	41.31
chr6	29374491	29875897	cp068272_29374492	446	.	501406	45.62
chr6	29875897	29930849	cp068272_29875898	273	.	54952	39.58
chr6	29930849	30086967	cp068272_29930850	441	.	156118	45.46
chr6	30086967	30308233	cp068272_30086968	330	.	221266	41.58
chr6	30308233	30409782	cp068272_30308234	438	.	101549	45.34
chr6	30409782	30609470	cp068272_30409783	549	.	199688	49.24
chr6	30609470	30745345	cp068272_30609471	466	.	135875	46.33
chr6	30745345	30821687	cp068272_30745346	639	.	76342	52.39
chr6	30821687	30976986	cp068272_30821688	453	.	155299	45.88
chr6	30976986	31070803	cp068272_30976987	608	.	93817	51.30
chr6	31070803	31232972	cp068272_31070804	372	.	162169	43.03
chr6	31232972	31279859	cp068272_31232973	497	.	46887	47.41
chr6	31279859	31314827	cp068272_31279860	231	.	34968	38.09
chr6	31314827	31424993	cp068272_31314828	506	.	110166	47.72
chr6	31424993	32077609	cp068272_31424994	633	.	652616	52.16
chr6	32077609	32109276	cp068272_32077610	415	.	31667	44.54
chr6	32109276	32235278	cp068272_32109277	233	.	126002	38.17
chr6	32235278	32647382	cp068272_32235279	296	.	412104	40.38
chr6	32647382	32681039	cp068272_32647383	535	.	33657	48.75
chr6	32681039	32752388	cp068272_32681040	237	.	71349	38.30
chr6	32752388	32978033	cp068272_32752389	370	.	225645	42.96
chr6	32978033	33037989	cp068272_32978034	737	.	59956	55.82
chr6	33037989	33084736	cp068272_33037990	415	.	46747	44.55
chr6	33084736	33145393	cp068272_33084737	646	.	60657	52.63
chr6	33145393	33231323	cp068272_33145394	487	.	85930	47.07
chr6	33231323	33277895	cp068272_33231324	706	.	46572	54.72
chr6	33277895	33323631	cp068272_33277896	397	.	45736	43.93
chr6	33323631	33392027	cp068272_33323632	511	.	68396	47.92
chr6	33392027	33684951	cp068272_33392028	667	.	292924	53.38
chr6	33684951	33838378	cp068272_33684952	584	.	153427	50.46
chr6	33838378	33979950	cp068272_33838379	740	.	141572	55.90
chr6	33979950	34044083	cp068272_33979951	496	.	64133	47.39
chr6	34044083	34074094	cp068272_34044084	730	.	30011	55.57
chr6	34074094	34107813	cp068272_34074095	455	.	33719	45.93
chr6	34107813	34215343	cp068272_34107814	335	.	107530	41.74
chr6	34215343	34335109	cp068272_34215344	528	.	119766	48.51
chr6	34335109	34380980	cp068272_34335110	786	.	45871	57.54
chr6	34380980	34416381	cp068272_34380981	656	.	35401	52.99
chr6	34416381	34518742	cp068272_34416382	318	.	102361	41.14
chr6	34518742	34618517	cp068272_34518743	436	.	99775	45.29
chr6	34618517	34860240	cp068272_34618518	352	.	241723	42.35
chr6	34860240	34915964	cp068272_34860241	633	.	55724	52.17
chr6	34915964	34979174	cp068272_34915965	331	.	63210	41.61
chr6	34979174	35023182	cp068272_34979175	483	.	44008	46.91
chr6	35023182	35206008	cp068272_35023183	516	.	182826	48.07
chr6	35206008	35290969	cp068272_35206009	593	.	84961	50.76
chr6	35290969	35347462	cp068272_35290970	703	.	56493	54.62
chr6	35347462	35394701	cp068272_35347463	459	.	47239	46.08
chr6	35394701	35449158	cp068272_35394702	324	.	54457	41.37
chr6	35449158	35507471	cp068272_35449159	240	.	58313	38.43
chr6	35507471	35637157	cp068272_35507472	534	.	129686	48.69
chr6	35637157	35668924	cp068272_35637158	340	.	31767	41.93
chr6	35668924	35727735	cp068272_35668925	265	.	58811	39.28
chr6	35727735	35798397	cp068272_35727736	405	.	70662	44.20
chr6	35798397	35849368	cp068272_35798398	343	.	50971	42.02
chr6	35849368	35903364	cp068272_35849369	248	.	53996	38.69
chr6	35903364	35937354	cp068272_35903365	320	.	33990	41.23
chr6	35937354	35968174	cp068272_35937355	625	.	30820	51.90
chr6	35968174	36016304	cp068272_35968175	259	.	48130	39.10
chr6	36016304	36217693	cp068272_36016305	505	.	201389	47.68
chr6	36217693	36366944	cp068272_36217694	342	.	149251	41.99
chr6	36366944	36437492	cp068272_36366945	422	.	70548	44.78
chr6	36437492	36533852	cp068272_36437493	518	.	96360	48.15
chr6	36533852	36670061	cp068272_36533853	632	.	136209	52.15
chr6	36670061	36756950	cp068272_36670062	378	.	86889	43.24
chr6	36756950	36851991	cp068272_36756951	619	.	95041	51.69
chr6	36851991	37048380	cp068272_36851992	490	.	196389	47.16
chr6	37048380	37294940	cp068272_37048381	371	.	246560	43.02
chr6	37294940	37531150	cp068272_37294941	610	.	236210	51.38
chr6	37531150	37613479	cp068272_37531151	540	.	82329	48.90
chr6	37613479	37645350	cp068272_37613480	489	.	31871	47.14
chr6	37645350	37711748	cp068272_37645351	286	.	66398	40.02
chr6	37711748	37913843	cp068272_37711749	215	.	202095	37.56
chr6	37913843	37956888	cp068272_37913844	313	.	43045	40.99
chr6	37956888	37986899	cp068272_37956889	517	.	30011	48.10
chr6	37986899	38019575	cp068272_37986900	654	.	32676	52.90
chr6	38019575	38055186	cp068272_38019576	378	.	35611	43.26
chr6	38055186	38377460	cp068272_38055187	283	.	322274	39.93
chr6	38377460	38437870	cp068272_38377461	209	.	60410	37.33
chr6	38437870	38558827	cp068272_38437871	329	.	120957	41.52
chr6	38558827	38838808	cp068272_38558828	246	.	279981	38.62
chr6	38838808	38868899	cp068272_38838809	430	.	30091	45.06
chr6	38868899	38912384	cp068272_38868900	630	.	43485	52.08
chr6	38912384	39004584	cp068272_38912385	386	.	92200	43.53
chr6	39004584	39196637	cp068272_39004585	571	.	192053	50.00
chr6	39196637	39280952	cp068272_39196638	358	.	84315	42.55
chr6	39280952	39611762	cp068272_39280953	255	.	330810	38.95
chr6	39611762	39762067	cp068272_39611763	519	.	150305	48.18
chr6	39762067	40075454	cp068272_39762068	348	.	313387	42.19
chr6	40075454	40649178	cp068272_40075455	486	.	573724	47.01
chr6	40649178	41233841	cp068272_40649179	399	.	584663	43.97
chr6	41233841	41617730	cp068272_41233842	628	.	383889	51.99
chr6	41617730	41647736	cp068272_41617731	384	.	30006	43.46
chr6	41647736	41722424	cp068272_41647737	297	.	74688	40.41
chr6	41722424	41913934	cp068272_41722425	481	.	191510	46.86
chr6	41913934	42015152	cp068272_41913935	613	.	101218	51.46
chr6	42015152	42283765	cp068272_42015153	447	.	268613	45.65
chr6	42283765	42360048	cp068272_42283766	297	.	76283	40.41
chr6	42360048	42397317	cp068272_42360049	386	.	37269	43.51
chr6	42397317	42514540	cp068272_42397318	240	.	117223	38.43
chr6	42514540	42590184	cp068272_42514541	508	.	75644	47.79
chr6	42590184	42731210	cp068272_42590185	407	.	141026	44.27
chr6	42731210	43071825	cp068272_42731211	575	.	340615	50.16
chr6	43071825	43138066	cp068272_43071826	701	.	66241	54.56
chr6	43138066	43190784	cp068272_43138067	329	.	52718	41.55
chr6	43190784	43252562	cp068272_43190785	437	.	61778	45.32
chr6	43252562	43346217	cp068272_43252563	618	.	93655	51.66
chr6	43346217	43449327	cp068272_43346218	394	.	103110	43.82
chr6	43449327	43587422	cp068272_43449328	542	.	138095	48.98
chr6	43587422	43617758	cp068272_43587423	732	.	30336	55.65
chr6	43617758	43773817	cp068272_43617759	589	.	156059	50.62
chr6	43773817	43809112	cp068272_43773818	376	.	35295	43.17
chr6	43809112	44147658	cp068272_43809113	619	.	338546	51.69
chr6	44147658	44224568	cp068272_44147659	381	.	76910	43.35
chr6	44224568	44255704	cp068272_44224569	267	.	31136	39.37
chr6	44255704	44289819	cp068272_44255705	197	.	34115	36.93
chr6	44289819	44578252	cp068272_44289820	461	.	288433	46.14
chr6	44578252	44609906	cp068272_44578253	282	.	31654	39.87
chr6	44609906	44640339	cp068272_44609907	389	.	30433	43.64
chr6	44640339	44757051	cp068272_44640340	257	.	116712	39.02
chr6	44757051	45152445	cp068272_44757052	167	.	395394	35.88
chr6	45152445	45207488	cp068272_45152446	87	.	55043	33.06
chr6	45207488	45439514	cp068272_45207489	296	.	232026	40.39
chr6	45439514	45474231	cp068272_45439515	355	.	34717	42.46
chr6	45474231	45515071	cp068272_45474232	489	.	40840	47.13
chr6	45515071	45851937	cp068272_45515072	354	.	336866	42.41
chr6	45851937	46246350	cp068272_45851938	277	.	394413	39.72
chr6	46246350	46666743	cp068272_46246351	229	.	420393	38.04
chr6	46666743	47353990	cp068272_46666744	300	.	687247	40.51
chr6	47353990	47471740	cp068272_47353991	156	.	117750	35.47
chr6	47471740	47584974	cp068272_47471741	306	.	113234	40.72
chr6	47584974	47618410	cp068272_47584975	144	.	33436	35.05
chr6	47618410	47695928	cp068272_47618411	250	.	77518	38.78
chr6	47695928	47783424	cp068272_47695929	198	.	87496	36.94
chr6	47783424	50540333	cp068272_47783425	168	.	2756909	35.89
chr6	50540333	50571094	cp068272_50540334	369	.	30761	42.92
chr6	50571094	50609767	cp068272_50571095	129	.	38673	34.54
chr6	50609767	50652232	cp068272_50609768	226	.	42465	37.93
chr6	50652232	50703008	cp068272_50652233	378	.	50776	43.24
chr6	50703008	51724463	cp068272_50703009	206	.	1021455	37.22
chr6	51724463	52072879	cp068272_51724464	295	.	348416	40.34
chr6	52072879	53212167	cp068272_52072880	351	.	1139288	42.29
chr6	53212167	53857506	cp068272_53212168	277	.	645339	39.71
chr6	53857506	54799243	cp068272_53857507	171	.	941737	36.00
chr6	54799243	54851859	cp068272_54799244	240	.	52616	38.43
chr6	54851859	56086302	cp068272_54851860	150	.	1234443	35.26
chr6	56086302	57060288	cp068272_56086303	233	.	973986	38.16
chr6	57060288	57163123	cp068272_57060289	315	.	102835	41.04
chr6	57163123	57197017	cp068272_57163124	227	.	33894	37.95
chr6	57197017	57756713	cp068272_57197018	204	.	559696	37.16
chr6	57756713	57801169	cp068272_57756714	465	.	44456	46.29
chr6	57801169	57843119	cp068272_57801170	185	.	41950	36.49
chr6	57843119	57884484	cp068272_57843120	257	.	41365	39.02
chr6	57884484	58288410	cp068272_57884485	201	.	403926	37.04
chr6	58288410	58360463	cp068272_58288411	296	.	72053	40.37
chr6	58360463	58594530	cp068272_58360464	287	.	234067	40.08
chr6	58594530	59102142	cp068272_58594531	291	.	507612	40.21
chr6	59102142	59275545	cp068272_59102143	284	.	173403	39.96
chr6	59275545	59941054	cp068272_59275546	288	.	665509	40.10
chr6	59941054	60997707	cp068272_59941055	293	.	1056653	40.26
chr6	60997707	61058440	cp068272_60997708	287	.	60733	40.06
chr6	61058440	61418725	cp068272_61058441	166	.	360285	35.81
chr6	61418725	62773401	cp068272_61418726	205	.	1354676	37.20
chr6	62773401	63935994	cp068272_62773402	139	.	1162593	34.87
chr6	63935994	63980527	cp068272_63935995	192	.	44533	36.74
chr6	63980527	64029645	cp068272_63980528	312	.	49118	40.94
chr6	64029645	64198782	cp068272_64029646	147	.	169137	35.15
chr6	64198782	64471507	cp068272_64198783	221	.	272725	37.74
chr6	64471507	64782980	cp068272_64471508	288	.	311473	40.09
chr6	64782980	64879159	cp068272_64782981	151	.	96179	35.31
chr6	64879159	65179316	cp068272_64879160	226	.	300157	37.91
chr6	65179316	65920201	cp068272_65179317	154	.	740885	35.40
chr6	65920201	69030912	cp068272_65920202	120	.	3110711	34.23
chr6	69030912	69061173	cp068272_69030913	314	.	30261	41.00
chr6	69061173	70266385	cp068272_69061174	143	.	1205212	35.02
chr6	70266385	71252452	cp068272_70266386	178	.	986067	36.24
chr6	71252452	71629671	cp068272_71252453	229	.	377219	38.04
chr6	71629671	71742412	cp068272_71629672	152	.	112741	35.33
chr6	71742412	71849297	cp068272_71742413	340	.	106885	41.92
chr6	71849297	72442407	cp068272_71849298	238	.	593110	38.34
chr6	72442407	72472413	cp068272_72442408	384	.	30006	43.45
chr6	72472413	74126922	cp068272_72472414	186	.	1654509	36.52
chr6	74126922	74332968	cp068272_74126923	228	.	206046	37.99
chr6	74332968	74437819	cp068272_74332969	335	.	104851	41.73
chr6	74437819	74842492	cp068272_74437820	404	.	404673	44.16
chr6	74842492	75220351	cp068272_74842493	265	.	377859	39.31
chr6	75220351	76378845	cp068272_75220352	182	.	1158494	36.39
chr6	76378845	76422633	cp068272_76378846	336	.	43788	41.77
chr6	76422633	77345212	cp068272_76422634	234	.	922579	38.19
chr6	77345212	79632034	cp068272_77345213	178	.	2286822	36.24
chr6	79632034	80112590	cp068272_79632035	223	.	480556	37.84
chr6	80112590	80358059	cp068272_80112591	139	.	245469	34.87
chr6	80358059	81087080	cp068272_80358060	240	.	729021	38.41
chr6	81087080	81868739	cp068272_81087081	208	.	781659	37.29
chr6	81868739	82541210	cp068272_81868740	138	.	672471	34.85
chr6	82541210	82571214	cp068272_82541211	309	.	30004	40.82
chr6	82571214	82958404	cp068272_82571215	167	.	387190	35.88
chr6	82958404	86172762	cp068272_82958405	225	.	3214358	37.90
chr6	86172762	89673137	cp068272_86172763	259	.	3500375	39.10
chr6	89673137	89734849	cp068272_89673138	309	.	61712	40.83
chr6	89734849	89818199	cp068272_89734850	421	.	83350	44.75
chr6	89818199	89848334	cp068272_89818200	149	.	30135	35.22
chr6	89848334	89879549	cp068272_89848335	286	.	31215	40.04
chr6	89879549	90107700	cp068272_89879550	153	.	228151	35.38
chr6	90107700	90148189	cp068272_90107701	229	.	40489	38.02
chr6	90148189	91220675	cp068272_90148190	360	.	1072486	42.63
chr6	91220675	91503377	cp068272_91220676	272	.	282702	39.55
chr6	91503377	91715087	cp068272_91503378	336	.	211710	41.79
chr6	91715087	91773041	cp068272_91715088	126	.	57954	34.44
chr6	91773041	92522279	cp068272_91773042	225	.	749238	37.90
chr6	92522279	94437564	cp068272_92522280	152	.	1915285	35.33
chr6	94437564	94628251	cp068272_94437565	82	.	190687	32.89
chr6	94628251	97310296	cp068272_94628252	133	.	2682045	34.68
chr6	97310296	97581660	cp068272_97310297	175	.	271364	36.15
chr6	97581660	97694636	cp068272_97581661	238	.	112976	38.36
chr6	97694636	97809615	cp068272_97694637	136	.	114979	34.79
chr6	97809615	98297320	cp068272_97809616	247	.	487705	38.65
chr6	98297320	98448292	cp068272_98297321	154	.	150972	35.41
chr6	98448292	98514274	cp068272_98448293	273	.	65982	39.56
chr6	98514274	99393628	cp068272_98514275	146	.	879354	35.13
chr6	99393628	99858864	cp068272_99393629	188	.	465236	36.59
chr6	99858864	100172577	cp068272_99858865	239	.	313713	38.37
chr6	100172577	100407696	cp068272_100172578	284	.	235119	39.96
chr6	100407696	100539330	cp068272_100407697	351	.	131634	42.30
chr6	100539330	100712235	cp068272_100539331	236	.	172905	38.28
chr6	100712235	100742251	cp068272_100712236	134	.	30016	34.71
chr6	100742251	100793042	cp068272_100742252	414	.	50791	44.51
chr6	100793042	100854742	cp068272_100793043	256	.	61700	38.96
chr6	100854742	101620086	cp068272_100854743	211	.	765344	37.39
chr6	101620086	101650090	cp068272_101620087	496	.	30004	47.37
chr6	101650090	101686645	cp068272_101650091	285	.	36555	39.99
chr6	101686645	102044134	cp068272_101686646	110	.	357489	33.87
chr6	102044134	102616676	cp068272_102044135	201	.	572542	37.04
chr6	102616676	105042366	cp068272_102616677	121	.	2425690	34.24
chr6	105042366	105583637	cp068272_105042367	182	.	541271	36.38
chr6	105583637	106034435	cp068272_105583638	225	.	450798	37.89
chr6	106034435	106117688	cp068272_106034436	316	.	83253	41.08
chr6	106117688	106260059	cp068272_106117689	179	.	142371	36.28
chr6	106260059	107278877	cp068272_106260060	294	.	1018818	40.30
chr6	107278877	107357009	cp068272_107278878	412	.	78132	44.42
chr6	107357009	107496921	cp068272_107357010	188	.	139912	36.59
chr6	107496921	107857933	cp068272_107496922	294	.	361012	40.29
chr6	107857933	108149400	cp068272_107857934	366	.	291467	42.84
chr6	108149400	108352516	cp068272_108149401	465	.	203116	46.28
chr6	108352516	108479626	cp068272_108352517	312	.	127110	40.92
chr6	108479626	108615920	cp068272_108479627	221	.	136294	37.76
chr6	108615920	108781798	cp068272_108615921	306	.	165878	40.72
chr6	108781798	109473167	cp068272_108781799	374	.	691369	43.12
chr6	109473167	109527597	cp068272_109473168	315	.	54430	41.04
chr6	109527597	109676032	cp068272_109527598	227	.	148435	37.96
chr6	109676032	110026520	cp068272_109676033	376	.	350488	43.18
chr6	110026520	110161942	cp068272_110026521	327	.	135422	41.45
chr6	110161942	110396328	cp068272_110161943	224	.	234386	37.85
chr6	110396328	110618181	cp068272_110396329	357	.	221853	42.50
chr6	110618181	110664126	cp068272_110618182	549	.	45945	49.25
chr6	110664126	110988210	cp068272_110664127	238	.	324084	38.36
chr6	110988210	111248383	cp068272_110988211	381	.	260173	43.35
chr6	111248383	111478541	cp068272_111248384	211	.	230158	37.40
chr6	111478541	111719100	cp068272_111478542	346	.	240559	42.14
chr6	111719100	111749139	cp068272_111719101	466	.	30039	46.32
chr6	111749139	111992525	cp068272_111749140	278	.	243386	39.75
chr6	111992525	112267357	cp068272_111992526	382	.	274832	43.39
chr6	112267357	112504032	cp068272_112267358	298	.	236675	40.46
chr6	112504032	112664823	cp068272_112504033	174	.	160791	36.12
chr6	112664823	112733879	cp068272_112664824	302	.	69056	40.59
chr6	112733879	112877663	cp068272_112733880	419	.	143784	44.68
chr6	112877663	113161465	cp068272_112877664	324	.	283802	41.36
chr6	113161465	113244850	cp068272_113161466	391	.	83385	43.70
chr6	113244850	113342794	cp068272_113244851	180	.	97944	36.32
chr6	113342794	113561932	cp068272_113342795	293	.	219138	40.28
chr6	113561932	113916259	cp068272_113561933	193	.	354327	36.76
chr6	113916259	114385524	cp068272_113916260	151	.	469265	35.32
chr6	114385524	114773019	cp068272_114385525	213	.	387495	37.47
chr6	114773019	115341341	cp068272_114773020	266	.	568322	39.33
chr6	115341341	115912446	cp068272_115341342	193	.	571105	36.79
chr6	115912446	116886125	cp068272_115912447	159	.	973679	35.58
chr6	116886125	117869914	cp068272_116886126	219	.	983789	37.69
chr6	117869914	118275326	cp068272_117869915	181	.	405412	36.37
chr6	118275326	120753525	cp068272_118275327	249	.	2478199	38.72
chr6	120753525	121117377	cp068272_120753526	185	.	363852	36.49
chr6	121117377	121649724	cp068272_121117378	125	.	532347	34.40
chr6	121649724	122259770	cp068272_121649725	164	.	610046	35.76
chr6	122259770	122333043	cp068272_122259771	91	.	73273	33.20
chr6	122333043	122551002	cp068272_122333044	182	.	217959	36.38
chr6	122551002	122784254	cp068272_122551003	265	.	233252	39.28
chr6	122784254	123063427	cp068272_122784255	211	.	279173	37.39
chr6	123063427	123541767	cp068272_123063428	163	.	478340	35.71
chr6	123541767	123929332	cp068272_123541768	204	.	387565	37.17
chr6	123929332	124195234	cp068272_123929333	244	.	265902	38.56
chr6	124195234	124393254	cp068272_124195235	173	.	198020	36.06
chr6	124393254	124744270	cp068272_124393255	127	.	351016	34.45
chr6	124744270	124778458	cp068272_124744271	286	.	34188	40.04
chr6	124778458	125894952	cp068272_124778459	169	.	1116494	35.95
chr6	125894952	126243436	cp068272_125894953	222	.	348484	37.78
chr6	126243436	126281460	cp068272_126243437	121	.	38024	34.25
chr6	126281460	127364026	cp068272_126281461	259	.	1082566	39.09
chr6	127364026	128528435	cp068272_127364027	178	.	1164409	36.23
chr6	128528435	128737708	cp068272_128528436	252	.	209273	38.83
chr6	128737708	129595429	cp068272_128737709	152	.	857721	35.35
chr6	129595429	130679435	cp068272_129595430	177	.	1084006	36.20
chr6	130679435	133159894	cp068272_130679436	248	.	2480459	38.69
chr6	133159894	135069492	cp068272_133159895	217	.	1909598	37.60
chr6	135069492	135205274	cp068272_135069493	270	.	135782	39.47
chr6	135205274	135609466	cp068272_135205275	336	.	404192	41.78
chr6	135609466	135988635	cp068272_135609467	277	.	379169	39.73
chr6	135988635	136144958	cp068272_135988636	372	.	156323	43.03
chr6	136144958	136232940	cp068272_136144959	141	.	87982	34.96
chr6	136232940	136414835	cp068272_136232941	273	.	181895	39.56
chr6	136414835	136468978	cp068272_136414836	384	.	54143	43.47
chr6	136468978	137142261	cp068272_136468979	199	.	673283	36.99
chr6	137142261	137368173	cp068272_137142262	257	.	225912	39.00
chr6	137368173	137441975	cp068272_137368174	313	.	73802	40.96
chr6	137441975	137473927	cp068272_137441976	120	.	31952	34.20
chr6	137473927	138878732	cp068272_137473928	283	.	1404805	39.91
chr6	138878732	140847679	cp068272_138878733	310	.	1968947	40.86
chr6	140847679	141559242	cp068272_140847680	197	.	711563	36.91
chr6	141559242	142985291	cp068272_141559243	139	.	1426049	34.89
chr6	142985291	143608168	cp068272_142985292	184	.	622877	36.46
chr6	143608168	144643971	cp068272_143608169	262	.	1035803	39.18
chr6	144643971	144702779	cp068272_144643972	177	.	58808	36.20
chr6	144702779	144758977	cp068272_144702780	402	.	56198	44.09
chr6	144758977	145692128	cp068272_144758978	289	.	933151	40.12
chr6	145692128	148398595	cp068272_145692129	211	.	2706467	37.39
chr6	148398595	148599401	cp068272_148398596	129	.	200806	34.52
chr6	148599401	149347931	cp068272_148599402	261	.	748530	39.16
chr6	149347931	149770064	cp068272_149347932	373	.	422133	43.09
chr6	149770064	149939302	cp068272_149770065	257	.	169238	39.03
chr6	149939302	150518895	cp068272_149939303	322	.	579593	41.28
chr6	150518895	150621358	cp068272_150518896	189	.	102463	36.64
chr6	150621358	150688802	cp068272_150621359	551	.	67444	49.31
chr6	150688802	150744471	cp068272_150688803	258	.	55669	39.04
chr6	150744471	151021401	cp068272_150744472	347	.	276930	42.15
chr6	151021401	151412478	cp068272_151021402	481	.	391077	46.84
chr6	151412478	152653959	cp068272_151412479	374	.	1241481	43.12
chr6	152653959	152888747	cp068272_152653960	310	.	234788	40.87
chr6	152888747	153605030	cp068272_152888748	268	.	716283	39.39
chr6	153605030	154305979	cp068272_153605031	207	.	700949	37.27
chr6	154305979	154382754	cp068272_154305980	308	.	76775	40.79
chr6	154382754	154661951	cp068272_154382755	186	.	279197	36.53
chr6	154661951	154937033	cp068272_154661952	137	.	275082	34.82
chr6	154937033	155334821	cp068272_154937034	217	.	397788	37.60
chr6	155334821	155375334	cp068272_155334822	354	.	40513	42.41
chr6	155375334	155541458	cp068272_155375335	278	.	166124	39.76
chr6	155541458	155940189	cp068272_155541459	349	.	398731	42.24
chr6	155940189	156046372	cp068272_155940190	193	.	106183	36.77
